N,bits_N,repeat,timeout_s,status,p_found,q_found,iterations,restarts,seed,x0,c,duration_ns,duration_us,duration_ms,duration_s,started_utc,finished_utc,source_file
2834613590077752425989,72,1,60,FOUND,60605291101,46771718089,151016,0,12264435320360103654,2200427263255359296843,1911257206213563323339,143288600,143288.6,143.2886,0.1432886,2026-02-09 23:24:02,2026-02-09 23:24:02,
2834613590077752425989,72,2,60,FOUND,46771718089,60605291101,121721,0,8483192550895692252,2537472024950275744884,2661025985042649380261,110970500,110970.5,110.9705,0.1109705,2026-02-09 23:24:03,2026-02-09 23:24:03,
2834613590077752425989,72,3,60,FOUND,46771718089,60605291101,235658,0,5345987758676479817,2292418612749202181080,2353231704129319841999,215521400,215521.4,215.5214,0.2155214,2026-02-09 23:24:03,2026-02-09 23:24:03,
3265080631503093453707,72,1,60,FOUND,67354256821,48476232767,258028,0,12291823050763122315,818001202792003023006,511692064897501934090,242531500,242531.5,242.5315,0.2425315,2026-02-09 23:24:03,2026-02-09 23:24:03,
3265080631503093453707,72,2,60,FOUND,67354256821,48476232767,296266,0,16016059651067706166,1664312441718565692788,2342190219772736231471,288286900,288286.9,288.2869,0.2882869,2026-02-09 23:24:03,2026-02-09 23:24:03,
3265080631503093453707,72,3,60,FOUND,67354256821,48476232767,255240,0,916221462310241620,1830848393704956091744,2208160362594087193243,244020900,244020.9,244.0209,0.2440209,2026-02-09 23:24:03,2026-02-09 23:24:04,
2515851322410524529461,72,1,60,FOUND,42947714507,58579399423,155693,0,1697803197475317336,2047870792468411852653,355563699428358846538,138459100,138459.1,138.4591,0.1384591,2026-02-09 23:24:04,2026-02-09 23:24:04,
2515851322410524529461,72,2,60,FOUND,58579399423,42947714507,145310,0,8227828149332168711,2163712616187900944676,1794217939569322693934,129874400,129874.4,129.8744,0.1298744,2026-02-09 23:24:04,2026-02-09 23:24:04,
2515851322410524529461,72,3,60,FOUND,42947714507,58579399423,152483,0,16239325926164102270,1226259782820838612458,1393704582749200435490,135754000,135754.0,135.754,0.135754,2026-02-09 23:24:04,2026-02-09 23:24:04,
2502839121031025077603,72,1,60,FOUND,42950869289,58272141227,137960,0,1226036200540881603,2296143212641342282942,321577820173093013857,128573200,128573.2,128.5732,0.1285732,2026-02-09 23:24:04,2026-02-09 23:24:04,
2502839121031025077603,72,2,60,FOUND,58272141227,42950869289,55659,0,13055124673440596706,89611282806322752295,2489267331569534556747,51499800,51499.8,51.4998,0.0514998,2026-02-09 23:24:04,2026-02-09 23:24:04,
2502839121031025077603,72,3,60,FOUND,42950869289,58272141227,183598,0,939925918862811691,317530262812137531666,2227742049580206507618,188210800,188210.8,188.2108,0.1882108,2026-02-09 23:24:04,2026-02-09 23:24:04,
3393463274376576069199,72,1,60,FOUND,52530860357,64599423107,105786,0,8938324385156671242,1654600609873223350142,448402597439622628744,100057700,100057.7,100.0577,0.1000577,2026-02-09 23:24:04,2026-02-09 23:24:04,
3393463274376576069199,72,2,60,FOUND,64599423107,52530860357,199792,0,6978434559032597535,2568269987341523570578,788745322442264420467,192479300,192479.3,192.4793,0.1924793,2026-02-09 23:24:04,2026-02-09 23:24:05,
3393463274376576069199,72,3,60,FOUND,64599423107,52530860357,80361,0,17498390932931393008,1607014827819086548034,1901650717206213708103,75565700,75565.7,75.5657,0.0755657,2026-02-09 23:24:05,2026-02-09 23:24:05,
3849589897497094796783,72,1,60,FOUND,65931211417,58387974599,9995,0,7886008921998603509,385755635433872411101,334495344425786437431,10131600,10131.6,10.1316,0.0101316,2026-02-09 23:24:05,2026-02-09 23:24:05,
3849589897497094796783,72,2,60,FOUND,65931211417,58387974599,141550,0,11318042908224183869,2040374803071987706710,1755193762804108720294,141110900,141110.9,141.1109,0.1411109,2026-02-09 23:24:05,2026-02-09 23:24:05,
3849589897497094796783,72,3,60,FOUND,65931211417,58387974599,179910,0,17804357475078876088,3179016910225979264089,853921774978821732219,173419000,173419.0,173.419,0.173419,2026-02-09 23:24:05,2026-02-09 23:24:05,
3155036186185862963893,72,1,60,FOUND,58645983607,53797992499,203190,0,11743382995609382765,2564326120164483626122,1471066504440526721597,190374500,190374.5,190.3745,0.1903745,2026-02-09 23:24:05,2026-02-09 23:24:05,
3155036186185862963893,72,2,60,FOUND,58645983607,53797992499,78802,0,9914818716680866269,2378902008523661067818,2042087905365652366807,78837100,78837.1,78.8371,0.0788371,2026-02-09 23:24:05,2026-02-09 23:24:05,
3155036186185862963893,72,3,60,FOUND,53797992499,58645983607,116025,0,8453060540246179806,610379849379106516541,720107215571689856987,112062300,112062.3,112.0623,0.1120623,2026-02-09 23:24:05,2026-02-09 23:24:05,
3595033672012886674127,72,1,60,FOUND,61065552907,58871712461,67515,0,4576645933006149118,1988028236348327698476,2258844744611273028966,68487300,68487.3,68.4873,0.0684873,2026-02-09 23:24:05,2026-02-09 23:24:06,
3595033672012886674127,72,2,60,FOUND,61065552907,58871712461,342600,0,7374097749448531506,3123001829075310867215,1760520698068411027752,319362900,319362.9,319.3629,0.3193629,2026-02-09 23:24:06,2026-02-09 23:24:06,
3595033672012886674127,72,3,60,FOUND,58871712461,61065552907,129382,0,14632731463742593840,1787088618562890644718,1202306994395521647544,116205300,116205.3,116.2053,0.1162053,2026-02-09 23:24:06,2026-02-09 23:24:06,
