N,bits_N,repeat,timeout_s,status,p_found,q_found,iterations,restarts,seed,x0,c,duration_ns,duration_us,duration_ms,duration_s,started_utc,finished_utc,source_file
927711615830805754424567786209,100,1,60,FOUND,929360322061151,998225977383359,12601499,0,14709746066190616993,600349272346733494102984798458,56370720391197001356793417980,14377383300,14377383.3,14377.3833,14.3773833,2026-02-09 23:53:14,2026-02-09 23:53:28,
927711615830805754424567786209,100,2,60,FOUND,929360322061151,998225977383359,13458790,0,2438331209037236762,236922036935011845569531856102,495104435079585248742417593198,15494332800,15494332.8,15494.3328,15.4943328,2026-02-09 23:53:28,2026-02-09 23:53:44,
927711615830805754424567786209,100,3,60,FOUND,998225977383359,929360322061151,52284494,0,2245408041725461482,632017875440733237706407997113,556062976719098982599115910252,59395093700,59395093.7,59395.0937,59.3950937,2026-02-09 23:53:44,2026-02-09 23:54:43,
1054712678515258087640489273833,100,1,60,FOUND,1052638158307819,1001970781878907,35696464,0,2660292823037710171,591115885150270759826715043214,645595946445347209650978399470,41918171700,41918171.7,41918.1717,41.9181717,2026-02-09 23:54:43,2026-02-09 23:55:25,
1054712678515258087640489273833,100,2,60,FOUND,1052638158307819,1001970781878907,11693650,0,15218809647385536620,214565329109776360440502821318,821640777113959310988776617592,13509794700,13509794.7,13509.7947,13.5097947,2026-02-09 23:55:25,2026-02-09 23:55:39,
1054712678515258087640489273833,100,3,60,FOUND,1052638158307819,1001970781878907,15582712,0,7248511279876457912,878055549842572246503765194485,880748588031492932927983694216,17979680600,17979680.6,17979.6806,17.9796806,2026-02-09 23:55:39,2026-02-09 23:55:57,
977544335539736260248849656119,100,1,60,FOUND,949263750887131,1029792125345749,28197386,0,9785093875526548116,301580663010331265091195372606,220127205506852740185377242926,32586240300,32586240.3,32586.2403,32.5862403,2026-02-09 23:55:57,2026-02-09 23:56:29,
977544335539736260248849656119,100,2,60,FOUND,949263750887131,1029792125345749,36298380,0,17727109741973327340,661663661872378998894593047915,964928849476706917516340351542,42126358600,42126358.6,42126.3586,42.1263586,2026-02-09 23:56:29,2026-02-09 23:57:11,
977544335539736260248849656119,100,3,60,FOUND,1029792125345749,949263750887131,13810466,0,5212837619330354063,385398717585696296277395697351,150549958845728749941593390915,15944233700,15944233.7,15944.2337,15.9442337,2026-02-09 23:57:11,2026-02-09 23:57:27,
776738921691206089049369455417,100,1,60,FOUND,1013358461138431,766499665694407,32406998,0,12528556236113376622,160219599006853429817901784869,443033500668320784619688019544,36045543200,36045543.2,36045.5432,36.0455432,2026-02-09 23:57:27,2026-02-09 23:58:03,
776738921691206089049369455417,100,2,60,FOUND,766499665694407,1013358461138431,17539630,0,6435707475323615174,349454263999691275655594976198,738607874620202924457166428066,19514940200,19514940.2,19514.9402,19.5149402,2026-02-09 23:58:03,2026-02-09 23:58:23,
776738921691206089049369455417,100,3,60,FOUND,766499665694407,1013358461138431,12142052,0,8465192133677093934,279547507915164364000958204417,199283958273738330780898146109,13501427500,13501427.5,13501.4275,13.5014275,2026-02-09 23:58:23,2026-02-09 23:58:36,
678651188448626243230965515209,100,1,60,FOUND,635877514565263,1067267159010343,13067832,0,15530378543145664378,510862403727669983015714115043,477931736101883204898409027607,14781584800,14781584.8,14781.5848,14.7815848,2026-02-09 23:58:36,2026-02-09 23:58:51,
678651188448626243230965515209,100,2,60,FOUND,635877514565263,1067267159010343,6515429,0,11016819508301639116,538157712595733705413830582643,530321434307675347259810460478,7412707200,7412707.2,7412.7072,7.4127072,2026-02-09 23:58:51,2026-02-09 23:58:59,
678651188448626243230965515209,100,3,60,FOUND,635877514565263,1067267159010343,22336518,0,16635643595152756045,225025333265624378076568757936,158689879251110070672873243264,25531732600,25531732.6,25531.7326,25.5317326,2026-02-09 23:58:59,2026-02-09 23:59:24,
820607897931753539731638722261,100,1,60,FOUND,989047636066823,829695019741507,20274331,0,5855923857586845639,686880043537260298180120910618,83690459734418907548015520646,22858500900,22858500.9,22858.5009,22.8585009,2026-02-09 23:59:24,2026-02-09 23:59:47,
820607897931753539731638722261,100,2,60,FOUND,989047636066823,829695019741507,20375298,0,16470231759115513368,712322587800218800116815636610,792192387257721962287478574534,22994946200,22994946.2,22994.9462,22.9949462,2026-02-09 23:59:47,2026-02-10 00:00:10,
