N,bits_N,repeat,timeout_s,status,p_found,q_found,iterations,restarts,seed,x0,c,duration_ns,duration_us,duration_ms,duration_s,started_utc,finished_utc,source_file
43828960909690465773079951393,96,1,60,FOUND,199970909893429,219176683913917,9107910,0,2982615003434134892,29218681898320172282986703867,11815345458116824446091847258,10835245600,10835245.6,10835.2456,10.8352456,2026-02-09 23:38:05,2026-02-09 23:38:15,
43828960909690465773079951393,96,2,60,FOUND,199970909893429,219176683913917,18390514,0,7577472226188828758,34225874600591635069078039309,1250308670671024663912450400,21501594700,21501594.7,21501.5947,21.5015947,2026-02-09 23:38:15,2026-02-09 23:38:37,
43828960909690465773079951393,96,3,60,FOUND,219176683913917,199970909893429,11796081,0,13150882121198247721,13268341195043438346696217301,5834851433148477656632528120,13751519000,13751519.0,13751.519,13.751519,2026-02-09 23:38:37,2026-02-09 23:38:51,
61534267183665446487737051323,96,1,60,FOUND,244960028416457,251201257533539,11022128,0,11563912470472976146,53663244008584559391758253480,9396465457140224764209325552,12361951500,12361951.5,12361.9515,12.3619515,2026-02-09 23:38:51,2026-02-09 23:39:03,
61534267183665446487737051323,96,2,60,FOUND,244960028416457,251201257533539,17430734,0,10476702104251722090,32615384903152696220984114123,8266041454004836635940927051,19639481000,19639481.0,19639.481,19.639481,2026-02-09 23:39:03,2026-02-09 23:39:23,
61534267183665446487737051323,96,3,60,FOUND,251201257533539,244960028416457,3271698,0,17863343537724443483,797429230572967263291680672,16303675623513512901541094367,3599016700,3599016.7,3599.0167,3.5990167,2026-02-09 23:39:23,2026-02-09 23:39:26,
55329885988246719173652203611,96,1,60,FOUND,222633460995203,248524573713737,10446558,0,11290898451845472147,51812137557596747803033202649,38340238276899618008199737888,11799925300,11799925.3,11799.9253,11.7999253,2026-02-09 23:39:26,2026-02-09 23:39:38,
55329885988246719173652203611,96,2,60,FOUND,248524573713737,222633460995203,21780700,0,12318302895691410306,3297650244196433300243861202,53345575073876317740046864363,24534755200,24534755.2,24534.7552,24.5347552,2026-02-09 23:39:38,2026-02-09 23:40:03,
55329885988246719173652203611,96,3,60,FOUND,248524573713737,222633460995203,3151062,0,13560756562352195582,15236213175898592518971711536,26856803491220119238978089406,3554723400,3554723.4,3554.7234,3.5547234,2026-02-09 23:40:03,2026-02-09 23:40:06,
58649521843847566755435283381,96,1,60,FOUND,237644051404367,246795665606843,9467256,0,764671613801808532,40165605724020100531873062111,22293489826848495252320219975,10688206800,10688206.8,10688.2068,10.6882068,2026-02-09 23:40:06,2026-02-09 23:40:17,
58649521843847566755435283381,96,2,60,FOUND,237644051404367,246795665606843,14442918,0,3883190992596031466,12969943819796243995983265558,17662916863685357148349175584,16762164700,16762164.7,16762.1647,16.7621647,2026-02-09 23:40:17,2026-02-09 23:40:34,
58649521843847566755435283381,96,3,60,FOUND,246795665606843,237644051404367,7667267,0,16713560374044652692,42743112184569556341145961245,33004885684994270933120096575,8951189200,8951189.2,8951.1892,8.9511892,2026-02-09 23:40:34,2026-02-09 23:40:43,
52584799027295943271425258287,96,1,60,FOUND,198216875269109,265289213927443,23835360,0,9067989002818673151,11453557241340490485162637986,32550817418008281879396479237,28327690500,28327690.5,28327.6905,28.3276905,2026-02-09 23:40:43,2026-02-09 23:41:11,
52584799027295943271425258287,96,2,60,FOUND,265289213927443,198216875269109,13679074,0,336845147689839676,54899669360077184608718434,5932111078889751894067730040,16806774100,16806774.1,16806.7741,16.8067741,2026-02-09 23:41:11,2026-02-09 23:41:28,
52584799027295943271425258287,96,3,60,FOUND,198216875269109,265289213927443,12756474,0,14878855749937641822,12890208902492317921429958475,27335901486580777345977769449,15416128500,15416128.5,15416.1285,15.4161285,2026-02-09 23:41:28,2026-02-09 23:41:43,
59701288200775729719534563333,96,1,60,FOUND,270582687292601,220639719407533,12611290,0,8061270322615684964,10737538434468117116330783945,53032257261610212101494556995,15272513600,15272513.6,15272.5136,15.2725136,2026-02-09 23:41:43,2026-02-09 23:41:58,
59701288200775729719534563333,96,2,60,FOUND,220639719407533,270582687292601,7189938,0,16620618748903485684,54247429360319652728122130269,10023703775544381538414884039,8792548700,8792548.7,8792.5487,8.7925487,2026-02-09 23:41:58,2026-02-09 23:42:07,
59701288200775729719534563333,96,3,60,FOUND,270582687292601,220639719407533,12748466,0,12555348491559736987,34410246288492248375805763930,26558088560728505634503331802,15241796700,15241796.7,15241.7967,15.2417967,2026-02-09 23:42:07,2026-02-09 23:42:22,
75168789436860245319650312381,96,1,60,FOUND,277609354081019,270771817778599,6099369,0,12564025155769623287,60222315081988665573792749515,51894543939251730941034165108,6976051200,6976051.2,6976.0512,6.9760512,2026-02-09 23:42:22,2026-02-09 23:42:29,
75168789436860245319650312381,96,2,60,FOUND,270771817778599,277609354081019,9494899,0,13887892110500511803,26932966206938673188525399336,28075129859557665361212303084,11008016600,11008016.6,11008.0166,11.0080166,2026-02-09 23:42:29,2026-02-09 23:42:40,
75168789436860245319650312381,96,3,60,FOUND,270771817778599,277609354081019,7912335,0,13961176018784395791,31072048869783149077406666230,48308297939757396710788070304,8984448700,8984448.7,8984.4487,8.9844487,2026-02-09 23:42:40,2026-02-09 23:42:49,
73412349990853838112122159609,96,1,60,FOUND,264773582302787,277264632492307,20829892,0,10359855909501675907,50365784786058461501868706463,69497946283231560541235935863,24321047800,24321047.8,24321.0478,24.3210478,2026-02-09 23:42:49,2026-02-09 23:43:14,
73412349990853838112122159609,96,2,60,FOUND,264773582302787,277264632492307,7805936,0,4807094498396597170,59943972873501060856353507158,26769681838068837727978866947,9163429700,9163429.7,9163.4297,9.1634297,2026-02-09 23:43:14,2026-02-09 23:43:23,
73412349990853838112122159609,96,3,60,FOUND,264773582302787,277264632492307,23393398,0,12368059955482504276,41743062773729643035536115720,73371249570451488370608534874,27349771300,27349771.3,27349.7713,27.3497713,2026-02-09 23:43:23,2026-02-09 23:43:50,
42759431529547423887039969197,96,1,60,FOUND,161670962006573,264484301935489,6354125,0,368908311913113989,17025111068407701566319192826,24790842492245757659827648568,7596141800,7596141.8,7596.1418,7.5961418,2026-02-09 23:43:50,2026-02-09 23:43:58,
