N,bits_N,repeat,timeout_s,status,p_found,q_found,iterations,restarts,seed,x0,c,duration_ns,duration_us,duration_ms,duration_s,started_utc,finished_utc,source_file
53348320901689077161077,76,1,60,FOUND,262179564539,203480088143,165340,0,12623158351774165789,10858095694270640844035,52793966389833495571148,165515600,165515.6,165.5156,0.1655156,2026-02-09 23:24:14,2026-02-09 23:24:14,
53348320901689077161077,76,2,60,FOUND,262179564539,203480088143,353620,0,9356619769310828894,11246590808209905903263,39962418343118398579889,332270600,332270.6,332.2706,0.3322706,2026-02-09 23:24:14,2026-02-09 23:24:14,
53348320901689077161077,76,3,60,FOUND,203480088143,262179564539,246528,0,3688903848665604557,14159763683369901758207,46493406748506389662458,236156800,236156.8,236.1568,0.2361568,2026-02-09 23:24:14,2026-02-09 23:24:15,
59957010025657713614533,76,1,60,FOUND,240273283361,249536732453,738718,0,13315182440356944473,12634154555890221935422,46847390806505051333963,760274900,760274.9,760.2749,0.7602749,2026-02-09 23:24:15,2026-02-09 23:24:15,
59957010025657713614533,76,2,60,FOUND,240273283361,249536732453,166319,0,16339278861331205167,55783092561989214295117,42754372161887329168204,167308800,167308.8,167.3088,0.1673088,2026-02-09 23:24:15,2026-02-09 23:24:16,
59957010025657713614533,76,3,60,FOUND,240273283361,249536732453,85909,0,7527982048625541451,49267621520344263717473,53888858628921174224335,87698500,87698.5,87.6985,0.0876985,2026-02-09 23:24:16,2026-02-09 23:24:16,
59729883188245073659523,76,1,60,FOUND,232203374521,257230900763,488619,0,9615330783952983177,6191397493999729752829,51712491063998874441940,468870900,468870.9,468.8709,0.4688709,2026-02-09 23:24:16,2026-02-09 23:24:16,
59729883188245073659523,76,2,60,FOUND,232203374521,257230900763,407623,0,16333871391395790066,28423593676151055180423,36548526019049833040965,393217900,393217.9,393.2179,0.3932179,2026-02-09 23:24:16,2026-02-09 23:24:17,
59729883188245073659523,76,3,60,FOUND,232203374521,257230900763,340897,0,10014964920589782824,38911021645443599430167,52475921993716576456623,341999600,341999.6,341.9996,0.3419996,2026-02-09 23:24:17,2026-02-09 23:24:17,
62943039627436677857009,76,1,60,FOUND,254984927537,246850040257,351958,0,9183400742993676355,5599893244667089270951,38039924623275372244806,338266400,338266.4,338.2664,0.3382664,2026-02-09 23:24:17,2026-02-09 23:24:17,
62943039627436677857009,76,2,60,FOUND,254984927537,246850040257,397518,0,10942824945317617291,2356900371400056459012,30000015485252534598561,379329100,379329.1,379.3291,0.3793291,2026-02-09 23:24:17,2026-02-09 23:24:18,
62943039627436677857009,76,3,60,FOUND,246850040257,254984927537,123560,0,6922941887629399800,15926135881820995244860,47665147180522536424930,115703800,115703.8,115.7038,0.1157038,2026-02-09 23:24:18,2026-02-09 23:24:18,
39271353699874153242601,76,1,60,FOUND,158895019253,247152830117,454609,0,15766396040633266831,13281649969584389212281,32390854384968653890617,438456800,438456.8,438.4568,0.4384568,2026-02-09 23:24:18,2026-02-09 23:24:18,
