N,bits_N,repeat,timeout_s,status,p_found,q_found,iterations,restarts,seed,x0,c,duration_ns,duration_us,duration_ms,duration_s,started_utc,finished_utc,source_file
47941,16,1,60,FOUND,191,251,9,0,17093845881372101192,3377,12810,11500,11.5,0.0115,1.15e-05,2026-02-09 23:23:50,2026-02-09 23:23:50,
47941,16,2,60,FOUND,191,251,3,0,7181674732189927443,10667,47711,3200,3.2,0.0032,3.2e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
47941,16,3,60,FOUND,251,191,6,0,11710150920028235188,20816,14988,5300,5.3,0.0053,5.3e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
53297,16,1,60,FOUND,223,239,6,0,17340685472249895750,36273,12474,5500,5.5,0.0055,5.5e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
53297,16,2,60,FOUND,223,239,22,0,3059901480652597228,26441,43910,17500,17.5,0.0175,1.75e-05,2026-02-09 23:23:50,2026-02-09 23:23:50,
53297,16,3,60,FOUND,223,239,1,0,11488323794382234213,23916,40292,1400,1.4,0.0014,1.4e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
49447,16,1,60,FOUND,197,251,35,1,9226582309693538633,7749,27587,29100,29.1,0.0291,2.91e-05,2026-02-09 23:23:50,2026-02-09 23:23:50,
49447,16,2,60,FOUND,197,251,11,0,7338766359450861745,22783,27506,9200,9.2,0.0092,9.2e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
49447,16,3,60,FOUND,197,251,8,0,2893512746864543340,44915,3389,7500,7.5,0.0075,7.5e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
42593,16,1,60,FOUND,191,223,14,0,5650610146982250011,22602,7249,11500,11.5,0.0115,1.15e-05,2026-02-09 23:23:50,2026-02-09 23:23:50,
42593,16,2,60,FOUND,191,223,3,0,4136551716626498839,36369,5877,2700,2.7,0.0027,2.7e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
42593,16,3,60,FOUND,191,223,8,0,8264472884810603326,10613,24835,6700,6.7,0.0067,6.7e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
38957,16,1,60,FOUND,163,239,1,0,17085442030291768727,7846,15142,1300,1.3,0.0013,1.3e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
38957,16,2,60,FOUND,163,239,21,0,6144315821889457956,8179,22785,15200,15.2,0.0152,1.52e-05,2026-02-09 23:23:50,2026-02-09 23:23:50,
38957,16,3,60,FOUND,163,239,5,0,8366531781358097792,20032,29176,4200,4.2,0.0042,4.2e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
45901,16,1,60,FOUND,233,197,5,0,3071888488866548534,33108,28163,4800,4.8,0.0048,4.8e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
45901,16,2,60,FOUND,197,233,10,0,10388351884614124161,45861,41982,8400,8.4,0.0084,8.4e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
45901,16,3,60,FOUND,197,233,8,0,14179221938254064072,27110,1669,6800,6.8,0.0068,6.8e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
