N,bits_N,repeat,timeout_s,status,p_found,q_found,iterations,restarts,seed,x0,c,duration_ns,duration_us,duration_ms,duration_s,started_utc,finished_utc,source_file
764873090929,40,1,60,FOUND,891287,858167,915,0,3070911184142163500,384545912422,74504866518,1183900,1183.9,1.1839,0.0011839,2026-02-09 23:23:51,2026-02-09 23:23:51,
764873090929,40,2,60,FOUND,891287,858167,1566,0,2306416768851062997,562725577548,239485500420,1497200,1497.2,1.4972,0.0014972,2026-02-09 23:23:51,2026-02-09 23:23:51,
764873090929,40,3,60,FOUND,891287,858167,1085,0,7823383782052270473,70218979506,184942048552,797900,797.9,0.7979,0.0007979,2026-02-09 23:23:51,2026-02-09 23:23:51,
794307898729,40,1,60,FOUND,814699,974971,1000,0,7848094662788103934,244569229802,32780241807,744000,744.0,0.744,0.000744,2026-02-09 23:23:51,2026-02-09 23:23:51,
794307898729,40,2,60,FOUND,814699,974971,687,0,1842529128627613366,177610133061,432421397215,499900,499.9,0.4999,0.0004999,2026-02-09 23:23:51,2026-02-09 23:23:51,
794307898729,40,3,60,FOUND,974971,814699,1508,0,14317057828518540158,73251293578,396278275255,1097600,1097.6,1.0976,0.0010976,2026-02-09 23:23:51,2026-02-09 23:23:51,
783627942341,40,1,60,FOUND,773939,1012519,488,0,4961680847895141644,751977746512,553516727769,358200,358.2,0.3582,0.0003582,2026-02-09 23:23:51,2026-02-09 23:23:51,
783627942341,40,2,60,FOUND,1012519,773939,1381,0,4431372329816915106,463858981311,139674640826,1045500,1045.5,1.0455,0.0010455,2026-02-09 23:23:51,2026-02-09 23:23:51,
783627942341,40,3,60,FOUND,773939,1012519,615,0,15185897417612484079,694647171336,624102464719,458800,458.8,0.4588,0.0004588,2026-02-09 23:23:51,2026-02-09 23:23:51,
558709025573,40,1,60,FOUND,594037,940529,216,0,4370608794993488852,158184221146,65617963394,158300,158.3,0.1583,0.0001583,2026-02-09 23:23:51,2026-02-09 23:23:51,
558709025573,40,2,60,FOUND,940529,594037,720,0,6036708330981153350,439980785594,445021765621,518400,518.4,0.5184,0.0005184,2026-02-09 23:23:51,2026-02-09 23:23:51,
558709025573,40,3,60,FOUND,940529,594037,295,0,9611056861348660033,529247684465,114961996390,222500,222.5,0.2225,0.0002225,2026-02-09 23:23:51,2026-02-09 23:23:51,
726112814123,40,1,60,FOUND,875627,829249,195,0,11815861333159887097,57434289241,234952320330,138000,138.0,0.138,0.000138,2026-02-09 23:23:51,2026-02-09 23:23:51,
726112814123,40,2,60,FOUND,875627,829249,544,0,7837175582519564842,549984062251,396137068101,381100,381.1,0.3811,0.0003811,2026-02-09 23:23:51,2026-02-09 23:23:51,
726112814123,40,3,60,FOUND,875627,829249,639,0,1825102969371572207,587383092361,556034697356,457800,457.8,0.4578,0.0004578,2026-02-09 23:23:51,2026-02-09 23:23:51,
660343059109,40,1,60,FOUND,894409,738301,720,0,6924608404380542181,35835597031,476269360950,544100,544.1,0.5441,0.0005441,2026-02-09 23:23:51,2026-02-09 23:23:51,
