N,bits_N,repeat,timeout_s,status,p_found,q_found,iterations,restarts,seed,x0,c,duration_ns,duration_us,duration_ms,duration_s,started_utc,finished_utc,source_file
11362150854919,44,1,60,FOUND,4124287,2754937,1583,0,13667920846317161290,5473628586487,1904520985253,1591500,1591.5,1.5915,0.0015915,2026-02-09 23:23:51,2026-02-09 23:23:51,
11362150854919,44,2,60,FOUND,2754937,4124287,1891,0,8078005218576597997,6487129002215,5867718379102,1879700,1879.7,1.8797,0.0018797,2026-02-09 23:23:51,2026-02-09 23:23:51,
11362150854919,44,3,60,FOUND,4124287,2754937,1614,0,8700818124129222568,5522098965906,3844250749955,1639000,1639.0,1.639,0.001639,2026-02-09 23:23:51,2026-02-09 23:23:51,
11117261796497,44,1,60,FOUND,2972483,3740059,1003,0,7725334351288515543,1679951251885,535494866149,1002100,1002.1,1.0021,0.0010021,2026-02-09 23:23:51,2026-02-09 23:23:51,
11117261796497,44,2,60,FOUND,2972483,3740059,1826,0,2350886731295605284,44491728826,3754817895798,1798800,1798.8,1.7988,0.0017988,2026-02-09 23:23:51,2026-02-09 23:23:51,
11117261796497,44,3,60,FOUND,2972483,3740059,369,0,13881437336359427380,9225221583667,5115992477848,410000,410.0,0.41,0.00041,2026-02-09 23:23:51,2026-02-09 23:23:51,
12176369875333,44,1,60,FOUND,3915341,3109913,2374,0,10784675168368810924,11361042908683,7007860483538,2524100,2524.1,2.5241,0.0025241,2026-02-09 23:23:51,2026-02-09 23:23:51,
12176369875333,44,2,60,FOUND,3109913,3915341,2200,0,9924828157087981248,8889634436000,4446280429172,1749300,1749.3,1.7493,0.0017493,2026-02-09 23:23:51,2026-02-09 23:23:51,
12176369875333,44,3,60,FOUND,3109913,3915341,1298,0,5430705340883465169,10013782362900,1437681049588,968900,968.9,0.9689,0.0009689,2026-02-09 23:23:51,2026-02-09 23:23:51,
8819645468191,44,1,60,FOUND,3091897,2852503,1536,0,6886473893910768429,808441566675,2993643216074,1108300,1108.3,1.1083,0.0011083,2026-02-09 23:23:51,2026-02-09 23:23:51,
8819645468191,44,2,60,FOUND,2852503,3091897,572,0,6545889761315853758,2540396544704,3326432964568,408600,408.6,0.4086,0.0004086,2026-02-09 23:23:51,2026-02-09 23:23:51,
8819645468191,44,3,60,FOUND,2852503,3091897,1412,0,9231178106886527197,2285764765148,3849500841739,1083700,1083.7,1.0837,0.0010837,2026-02-09 23:23:51,2026-02-09 23:23:51,
13357103732593,44,1,60,FOUND,4107329,3252017,1684,0,17248400385184457528,13287217695156,1253467317162,1222000,1222.0,1.222,0.001222,2026-02-09 23:23:51,2026-02-09 23:23:51,
13357103732593,44,2,60,FOUND,3252017,4107329,1018,0,10868124690982537931,9344278552481,6199163808575,772500,772.5,0.7725,0.0007725,2026-02-09 23:23:51,2026-02-09 23:23:51,
13357103732593,44,3,60,FOUND,4107329,3252017,1782,0,11748635133001432217,1931382223532,9105712558751,1273800,1273.8,1.2738,0.0012738,2026-02-09 23:23:51,2026-02-09 23:23:51,
11598973452301,44,1,60,FOUND,2830391,4098011,904,0,3210191073924877656,8920560221341,10668387302854,637500,637.5,0.6375,0.0006375,2026-02-09 23:23:51,2026-02-09 23:23:51,
11598973452301,44,2,60,FOUND,2830391,4098011,623,0,5454092927889715997,643252894245,9570783944109,439100,439.1,0.4391,0.0004391,2026-02-09 23:23:51,2026-02-09 23:23:51,
11598973452301,44,3,60,FOUND,4098011,2830391,2166,0,7209911722554178106,155025002529,6856206085817,1789900,1789.9,1.7899,0.0017899,2026-02-09 23:23:51,2026-02-09 23:23:51,
13367442470687,44,1,60,FOUND,3257413,4103699,244,0,10558080509638440293,8563030315807,1946030902637,321700,321.7,0.3217,0.0003217,2026-02-09 23:23:51,2026-02-09 23:23:51,
13367442470687,44,2,60,FOUND,3257413,4103699,784,0,206271266465339554,2460053535396,7667811847404,961800,961.8,0.9618,0.0009618,2026-02-09 23:23:51,2026-02-09 23:23:51,
13367442470687,44,3,60,FOUND,4103699,3257413,698,0,10104697864286819952,11601137405762,12786409836989,765600,765.6,0.7656,0.0007656,2026-02-09 23:23:51,2026-02-09 23:23:51,
11605371416381,44,1,60,FOUND,2975911,3899771,1384,0,6627098604283496369,9782312726113,1564029367060,1472200,1472.2,1.4722,0.0014722,2026-02-09 23:23:51,2026-02-09 23:23:51,
11605371416381,44,2,60,FOUND,2975911,3899771,873,0,4657204362147925622,8490719405849,7175732656935,934300,934.3,0.9343,0.0009343,2026-02-09 23:23:51,2026-02-09 23:23:51,
11605371416381,44,3,60,FOUND,3899771,2975911,645,0,1943431491197781456,10616802785871,4248230228499,694600,694.6,0.6946,0.0006946,2026-02-09 23:23:51,2026-02-09 23:23:51,
9400247940103,44,1,60,FOUND,2933629,3204307,1065,0,1939621477138700578,7409424529515,7565514201053,840600,840.6,0.8406,0.0008406,2026-02-09 23:23:51,2026-02-09 23:23:51,
9400247940103,44,2,60,FOUND,3204307,2933629,2750,0,8649614998139669060,817255295,9356496020426,2101900,2101.9,2.1019,0.0021019,2026-02-09 23:23:51,2026-02-09 23:23:51,
9400247940103,44,3,60,FOUND,3204307,2933629,1728,0,7745165009606213805,4651920797109,5216796337666,1301800,1301.8,1.3018,0.0013018,2026-02-09 23:23:51,2026-02-09 23:23:51,
12580257155857,44,1,60,FOUND,3273397,3843181,1265,0,301559273397376943,112762728334,12290984817542,923800,923.8,0.9238,0.0009238,2026-02-09 23:23:51,2026-02-09 23:23:51,
12580257155857,44,2,60,FOUND,3273397,3843181,1872,0,14958905403026093583,11037190643121,3575745426874,1319900,1319.9,1.3199,0.0013199,2026-02-09 23:23:51,2026-02-09 23:23:51,
12580257155857,44,3,60,FOUND,3273397,3843181,1004,0,17345107219044142688,366478374895,2979975648702,732200,732.2,0.7322,0.0007322,2026-02-09 23:23:51,2026-02-09 23:23:51,
14415783241949,44,1,60,FOUND,3948953,3650533,223,0,16717256451329135997,10771075881534,9758471023197,165300,165.3,0.1653,0.0001653,2026-02-09 23:23:51,2026-02-09 23:23:51,
14415783241949,44,2,60,FOUND,3650533,3948953,519,0,15757423633136197819,8941883219910,13966445012395,383600,383.6,0.3836,0.0003836,2026-02-09 23:23:51,2026-02-09 23:23:51,
14415783241949,44,3,60,FOUND,3948953,3650533,1249,0,12119800427728019579,9943574317468,2501815957408,924700,924.7,0.9247,0.0009247,2026-02-09 23:23:51,2026-02-09 23:23:51,
15763290840049,44,1,60,FOUND,3988583,3952103,1325,0,17321734188602785387,13409660326207,6511518456980,982200,982.2,0.9822,0.0009822,2026-02-09 23:23:51,2026-02-09 23:23:51,
15763290840049,44,2,60,FOUND,3988583,3952103,1464,0,5138749034249953737,1484507312186,5425046045426,1085300,1085.3,1.0853,0.0010853,2026-02-09 23:23:51,2026-02-09 23:23:51,
15763290840049,44,3,60,FOUND,3952103,3988583,991,0,13307189514146000092,6925828839056,14401822106408,722100,722.1,0.7221,0.0007221,2026-02-09 23:23:51,2026-02-09 23:23:51,
10161433521839,44,1,60,FOUND,2824823,3597193,1742,0,4586609900408344352,6080224420700,3998072553989,1544500,1544.5,1.5445,0.0015445,2026-02-09 23:23:51,2026-02-09 23:23:51,
10161433521839,44,2,60,FOUND,3597193,2824823,2334,0,8027322090774060512,5831079891147,5041096571162,2536400,2536.4,2.5364,0.0025364,2026-02-09 23:23:51,2026-02-09 23:23:51,
10161433521839,44,3,60,FOUND,3597193,2824823,1498,0,6459939279664843793,1010946598456,3482452890613,1550800,1550.8,1.5508,0.0015508,2026-02-09 23:23:51,2026-02-09 23:23:51,
10215117445853,44,1,60,FOUND,3354671,3045043,877,0,4652031212887217858,9998164016773,4301020924946,647700,647.7,0.6477,0.0006477,2026-02-09 23:23:51,2026-02-09 23:23:51,
10215117445853,44,2,60,FOUND,3354671,3045043,1346,0,1463502470059668744,7739643925936,4212490866645,1363400,1363.4,1.3634,0.0013634,2026-02-09 23:23:51,2026-02-09 23:23:51,
10215117445853,44,3,60,FOUND,3045043,3354671,1165,0,8038735901786812922,5019806001052,470140828627,1323000,1323.0,1.323,0.001323,2026-02-09 23:23:51,2026-02-09 23:23:51,
9341064803801,44,1,60,FOUND,3824617,2442353,1380,0,2733881387993566698,2002185575498,2044449580004,1212700,1212.7,1.2127,0.0012127,2026-02-09 23:23:51,2026-02-09 23:23:51,
9341064803801,44,2,60,FOUND,2442353,3824617,2679,0,16940619075711790681,6687503031560,334479589421,2537600,2537.6,2.5376,0.0025376,2026-02-09 23:23:51,2026-02-09 23:23:51,
9341064803801,44,3,60,FOUND,2442353,3824617,809,0,14466983620012381227,7948049973471,7669109876062,640500,640.5,0.6405,0.0006405,2026-02-09 23:23:51,2026-02-09 23:23:51,
