N,bits_N,repeat,timeout_s,status,p_found,q_found,iterations,restarts,seed,x0,c,duration_ns,duration_us,duration_ms,duration_s,started_utc,finished_utc,source_file
597829995932403877,60,1,60,FOUND,696561409,858258853,21072,0,4025070319500688045,234868264212998910,216133120602492475,16525000,16525.0,16.525,0.016525,2026-02-09 23:23:52,2026-02-09 23:23:52,
597829995932403877,60,2,60,FOUND,858258853,696561409,11992,0,7908098901567584792,257601557544677884,414423103787172790,10181800,10181.8,10.1818,0.0101818,2026-02-09 23:23:52,2026-02-09 23:23:52,
597829995932403877,60,3,60,FOUND,858258853,696561409,17010,0,14696948155461414753,589738057480038842,360488329713145843,14227400,14227.4,14.2274,0.0142274,2026-02-09 23:23:52,2026-02-09 23:23:52,
949394768691512489,60,1,60,FOUND,895821907,1059803027,28356,0,8324524677704999861,547261395452033030,794063978571617957,23624300,23624.3,23.6243,0.0236243,2026-02-09 23:23:52,2026-02-09 23:23:52,
949394768691512489,60,2,60,FOUND,895821907,1059803027,24940,0,4845496957833023530,801299205008999109,292815102792307614,19010900,19010.9,19.0109,0.0190109,2026-02-09 23:23:52,2026-02-09 23:23:52,
949394768691512489,60,3,60,FOUND,895821907,1059803027,20052,0,4696660119676502428,740301981902408389,616900239605183454,15239300,15239.3,15.2393,0.0152393,2026-02-09 23:23:52,2026-02-09 23:23:52,
685208407240354163,60,1,60,FOUND,670574111,1021823533,21195,0,8078411221668173875,391768952395124567,305892330107929509,16418700,16418.7,16.4187,0.0164187,2026-02-09 23:23:52,2026-02-09 23:23:52,
685208407240354163,60,2,60,FOUND,1021823533,670574111,32464,0,9392876404530961443,370071009417587471,630885455217964117,25805100,25805.1,25.8051,0.0258051,2026-02-09 23:23:52,2026-02-09 23:23:52,
685208407240354163,60,3,60,FOUND,670574111,1021823533,22077,0,7420664779483744085,516086335062190653,320636466351467560,17457200,17457.2,17.4572,0.0174572,2026-02-09 23:23:52,2026-02-09 23:23:52,
665048628310614833,60,1,60,FOUND,664352389,1001047997,24214,0,10047423058740227900,189258745967811147,283344730348615918,18825500,18825.5,18.8255,0.0188255,2026-02-09 23:23:52,2026-02-09 23:23:52,
