N,bits_N,repeat,timeout_s,status,p_found,q_found,iterations,restarts,seed,x0,c,duration_ns,duration_us,duration_ms,duration_s,started_utc,finished_utc,source_file
150416326307730563387,68,1,60,FOUND,10775837971,13958666297,21812,0,15757258846471521255,32335236187164559796,14048253826767673194,22217400,22217.4,22.2174,0.0222174,2026-02-09 23:23:56,2026-02-09 23:23:56,
150416326307730563387,68,2,60,FOUND,10775837971,13958666297,89568,0,8067095206331472370,123882058097917249224,49809636451029314564,88184900,88184.9,88.1849,0.0881849,2026-02-09 23:23:56,2026-02-09 23:23:56,
150416326307730563387,68,3,60,FOUND,13958666297,10775837971,92894,0,723826625267948143,60477389639706199200,111505969941870159179,98915000,98915.0,98.915,0.098915,2026-02-09 23:23:56,2026-02-09 23:23:56,
175495310347711540469,68,1,60,FOUND,10348944773,16957797553,42512,0,5954321411844739154,111153589591185195368,60695583181364183112,41618400,41618.4,41.6184,0.0416184,2026-02-09 23:23:56,2026-02-09 23:23:56,
175495310347711540469,68,2,60,FOUND,10348944773,16957797553,86884,0,8604098400628366599,107853754682447150092,103831086413463301609,81662900,81662.9,81.6629,0.0816629,2026-02-09 23:23:56,2026-02-09 23:23:56,
175495310347711540469,68,3,60,FOUND,16957797553,10348944773,118268,0,6302792416943713576,52198835960358133041,11977882363053260274,109413500,109413.5,109.4135,0.1094135,2026-02-09 23:23:56,2026-02-09 23:23:56,
189289038005666419609,68,1,60,FOUND,12538303667,15096861827,40653,0,8226248779371480642,66174738246942341485,78971012723700546570,46019100,46019.1,46.0191,0.0460191,2026-02-09 23:23:56,2026-02-09 23:23:56,
189289038005666419609,68,2,60,FOUND,15096861827,12538303667,20262,0,12688186088401604703,123706459631760957120,48537296228758061325,20297500,20297.5,20.2975,0.0202975,2026-02-09 23:23:56,2026-02-09 23:23:56,
189289038005666419609,68,3,60,FOUND,12538303667,15096861827,128054,0,8163756075157689107,148006431438965225775,36551289760868580368,119436300,119436.3,119.4363,0.1194363,2026-02-09 23:23:56,2026-02-09 23:23:56,
161304315820199380181,68,1,60,FOUND,14435180161,11174388821,60544,0,2373632812648910743,12309009856920717114,67442446887403634785,56181100,56181.1,56.1811,0.0561811,2026-02-09 23:23:56,2026-02-09 23:23:56,
161304315820199380181,68,2,60,FOUND,14435180161,11174388821,64459,0,13468862960929010110,144990230879272523542,121428624629247318204,58196200,58196.2,58.1962,0.0581962,2026-02-09 23:23:56,2026-02-09 23:23:56,
161304315820199380181,68,3,60,FOUND,11174388821,14435180161,80990,0,17652730221539139476,20272044043986048459,64530416356074221539,74738300,74738.3,74.7383,0.0747383,2026-02-09 23:23:56,2026-02-09 23:23:57,
249597167808377723531,68,1,60,FOUND,16846303109,14816138959,82566,0,5612969440676240969,135741818294036415455,47307269454059601409,77031600,77031.6,77.0316,0.0770316,2026-02-09 23:23:57,2026-02-09 23:23:57,
249597167808377723531,68,2,60,FOUND,16846303109,14816138959,136066,0,2929055854351055619,150664100794565065864,79040310559021021578,129760400,129760.4,129.7604,0.1297604,2026-02-09 23:23:57,2026-02-09 23:23:57,
249597167808377723531,68,3,60,FOUND,14816138959,16846303109,131906,0,15438266188272080465,105535094310158261366,45125484497911768641,121628700,121628.7,121.6287,0.1216287,2026-02-09 23:23:57,2026-02-09 23:23:57,
157795770084613420889,68,1,60,FOUND,15851089027,9954885107,63173,0,3391834564884484577,30792155577991762441,46419187145816730563,57644100,57644.1,57.6441,0.0576441,2026-02-09 23:23:57,2026-02-09 23:23:57,
157795770084613420889,68,2,60,FOUND,9954885107,15851089027,96725,0,6629690260988649502,10934668370671209012,92515259717948250081,86806500,86806.5,86.8065,0.0868065,2026-02-09 23:23:57,2026-02-09 23:23:57,
157795770084613420889,68,3,60,FOUND,9954885107,15851089027,53469,0,10500109920858160670,3117042311040945020,72289202037232458725,49991600,49991.6,49.9916,0.0499916,2026-02-09 23:23:57,2026-02-09 23:23:57,
196266415590975826867,68,1,60,FOUND,13337278183,14715627349,129660,0,7887630411646401137,97984412879742670785,80614261368208896668,118293600,118293.6,118.2936,0.1182936,2026-02-09 23:23:57,2026-02-09 23:23:57,
