N,bits_N,repeat,timeout_s,status,p_found,q_found,iterations,restarts,seed,x0,c,duration_ns,duration_us,duration_ms,duration_s,started_utc,finished_utc,source_file
239042201465633,48,1,60,FOUND,15856691,15075163,5956,0,14950512542432443210,65318112797196,238222945546283,4877600,4877.6,4.8776,0.0048776,2026-02-09 23:23:51,2026-02-09 23:23:51,
239042201465633,48,2,60,FOUND,15856691,15075163,3502,0,18424440953804569941,25166301432734,195131035785075,2616300,2616.3,2.6163,0.0026163,2026-02-09 23:23:51,2026-02-09 23:23:51,
239042201465633,48,3,60,FOUND,15856691,15075163,3090,0,8154602773154975996,8356431634366,126272889868504,2289400,2289.4,2.2894,0.0022894,2026-02-09 23:23:51,2026-02-09 23:23:51,
217816418258143,48,1,60,FOUND,16200271,13445233,1856,0,17002337038741748501,190752864723338,58282837589148,1491400,1491.4,1.4914,0.0014914,2026-02-09 23:23:51,2026-02-09 23:23:51,
217816418258143,48,2,60,FOUND,13445233,16200271,564,0,10968176111055531600,123080330152090,31424663046666,437300,437.3,0.4373,0.0004373,2026-02-09 23:23:51,2026-02-09 23:23:51,
217816418258143,48,3,60,FOUND,16200271,13445233,4674,0,15876390513427958578,154763697993750,161234513947080,4271900,4271.9,4.2719,0.0042719,2026-02-09 23:23:51,2026-02-09 23:23:51,
210913072937123,48,1,60,FOUND,15310717,13775519,3406,0,14550631188401877662,189792781310225,152366260686316,2584800,2584.8,2.5848,0.0025848,2026-02-09 23:23:51,2026-02-09 23:23:51,
210913072937123,48,2,60,FOUND,13775519,15310717,3262,0,16936025151391382776,129209359824681,96009201081410,2482700,2482.7,2.4827,0.0024827,2026-02-09 23:23:51,2026-02-09 23:23:51,
210913072937123,48,3,60,FOUND,13775519,15310717,1140,0,11061589359822011948,100776799457764,138758046432021,885300,885.3,0.8853,0.0008853,2026-02-09 23:23:51,2026-02-09 23:23:51,
231989372810269,48,1,60,FOUND,15409159,15055291,3938,0,13485801209317523273,108183216586700,22924711112450,2904000,2904.0,2.904,0.002904,2026-02-09 23:23:51,2026-02-09 23:23:51,
231989372810269,48,2,60,FOUND,15409159,15055291,1596,0,9109636447624528177,155108540679320,114718015491699,1421900,1421.9,1.4219,0.0014219,2026-02-09 23:23:51,2026-02-09 23:23:51,
231989372810269,48,3,60,FOUND,15055291,15409159,4350,0,16331255587936117888,63680029302138,120661412292060,3017600,3017.6,3.0176,0.0030176,2026-02-09 23:23:51,2026-02-09 23:23:51,
144463723279151,48,1,60,FOUND,8782261,16449491,2982,0,15852544181967162628,15548202501270,110555878519531,2658600,2658.6,2.6586,0.0026586,2026-02-09 23:23:51,2026-02-09 23:23:51,
144463723279151,48,2,60,FOUND,16449491,8782261,2255,0,9973431986224609144,6753082821501,6466978082197,1608400,1608.4,1.6084,0.0016084,2026-02-09 23:23:51,2026-02-09 23:23:51,
144463723279151,48,3,60,FOUND,8782261,16449491,1791,0,14677126177343631247,118067720475054,42947395017578,1278800,1278.8,1.2788,0.0012788,2026-02-09 23:23:51,2026-02-09 23:23:51,
152432218184023,48,1,60,FOUND,11299963,13489621,3224,0,18227230484889800823,49960387326810,149646826179723,2389500,2389.5,2.3895,0.0023895,2026-02-09 23:23:51,2026-02-09 23:23:51,
152432218184023,48,2,60,FOUND,13489621,11299963,1218,0,6742870910478314073,63607186560029,121278331499729,879900,879.9,0.8799,0.0008799,2026-02-09 23:23:51,2026-02-09 23:23:51,
152432218184023,48,3,60,FOUND,13489621,11299963,1840,0,8830664200677512218,42555528165032,120771840628535,1331400,1331.4,1.3314,0.0013314,2026-02-09 23:23:51,2026-02-09 23:23:51,
230491008798437,48,1,60,FOUND,15501727,14868731,2085,0,7130051748811381949,52812879096099,21779213748608,1741600,1741.6,1.7416,0.0017416,2026-02-09 23:23:51,2026-02-09 23:23:51,
230491008798437,48,2,60,FOUND,15501727,14868731,3666,0,9831803062884047045,59957319902221,145620569275380,2541900,2541.9,2.5419,0.0025419,2026-02-09 23:23:51,2026-02-09 23:23:51,
230491008798437,48,3,60,FOUND,14868731,15501727,2407,0,12654724641969503389,36034415040748,159859222742095,1701600,1701.6,1.7016,0.0017016,2026-02-09 23:23:51,2026-02-09 23:23:51,
261780241275653,48,1,60,FOUND,15674509,16701017,2548,0,12163827322397980217,256949084148853,130841621083035,1841500,1841.5,1.8415,0.0018415,2026-02-09 23:23:51,2026-02-09 23:23:51,
261780241275653,48,2,60,FOUND,16701017,15674509,4312,0,14212393331587611009,24416433985419,35615418780837,3090400,3090.4,3.0904,0.0030904,2026-02-09 23:23:51,2026-02-09 23:23:51,
261780241275653,48,3,60,FOUND,16701017,15674509,3504,0,15532597742841918993,73426319882002,106588556305378,3065500,3065.5,3.0655,0.0030655,2026-02-09 23:23:51,2026-02-09 23:23:51,
156024893896327,48,1,60,FOUND,11118197,14033291,3501,0,16692841071904680108,4647393258215,95623589511626,2600000,2600.0,2.6,0.0026,2026-02-09 23:23:51,2026-02-09 23:23:51,
156024893896327,48,2,60,FOUND,11118197,14033291,3725,0,11258776060763220102,103168089757936,67264450317106,2584000,2584.0,2.584,0.002584,2026-02-09 23:23:51,2026-02-09 23:23:51,
156024893896327,48,3,60,FOUND,11118197,14033291,2193,0,12719817987896154949,148786493809890,21738904885935,1550800,1550.8,1.5508,0.0015508,2026-02-09 23:23:51,2026-02-09 23:23:51,
167131351045207,48,1,60,FOUND,12206567,13691921,2533,0,2885102008220673010,107223662709183,100896064889745,1842200,1842.2,1.8422,0.0018422,2026-02-09 23:23:51,2026-02-09 23:23:51,
167131351045207,48,2,60,FOUND,13691921,12206567,1563,0,6235448222596566454,62409435349629,86980351552359,1685800,1685.8,1.6858,0.0016858,2026-02-09 23:23:51,2026-02-09 23:23:51,
167131351045207,48,3,60,FOUND,13691921,12206567,2250,0,17395833346358894833,104155003671672,27866617530367,1727100,1727.1,1.7271,0.0017271,2026-02-09 23:23:51,2026-02-09 23:23:51,
244587144342719,48,1,60,FOUND,14888963,16427413,2334,0,10869957033616314344,202478241426626,83377578204198,1694300,1694.3,1.6943,0.0016943,2026-02-09 23:23:51,2026-02-09 23:23:51,
244587144342719,48,2,60,FOUND,14888963,16427413,1456,0,9897033016540784841,11339713391000,75019092681634,1057400,1057.4,1.0574,0.0010574,2026-02-09 23:23:51,2026-02-09 23:23:51,
