N,bits_N,repeat,timeout_s,status,p_found,q_found,iterations,restarts,seed,x0,c,duration_ns,duration_us,duration_ms,duration_s,started_utc,finished_utc,source_file
3575505929,32,1,60,FOUND,58741,60869,82,0,14102824370173443954,941361513,1822510934,67100,67.1,0.0671,6.71e-05,2026-02-09 23:23:50,2026-02-09 23:23:50,
3575505929,32,2,60,FOUND,58741,60869,142,0,2331124833855754296,1125390575,3066627101,103800,103.8,0.1038,0.0001038,2026-02-09 23:23:50,2026-02-09 23:23:50,
3575505929,32,3,60,FOUND,58741,60869,144,0,13936040540371222226,840831919,1783811653,106500,106.5,0.1065,0.0001065,2026-02-09 23:23:50,2026-02-09 23:23:50,
3553724561,32,1,60,FOUND,58171,61091,2,0,12585655714272085309,2247646031,1167768140,2000,2.0,0.002,2e-06,2026-02-09 23:23:50,2026-02-09 23:23:50,
3553724561,32,2,60,FOUND,61091,58171,357,0,5736289553889960084,2866890185,2396667428,268100,268.1,0.2681,0.0002681,2026-02-09 23:23:50,2026-02-09 23:23:50,
3553724561,32,3,60,FOUND,61091,58171,305,0,11608082247375845636,3463656569,1817617486,263300,263.3,0.2633,0.0002633,2026-02-09 23:23:50,2026-02-09 23:23:50,
2607597361,32,1,60,FOUND,50873,51257,198,0,9641167774015969215,1909167657,1948534467,193200,193.2,0.1932,0.0001932,2026-02-09 23:23:50,2026-02-09 23:23:50,
2607597361,32,2,60,FOUND,50873,51257,222,0,8398418996078225869,658442753,2436758480,172600,172.6,0.1726,0.0001726,2026-02-09 23:23:50,2026-02-09 23:23:50,
2607597361,32,3,60,FOUND,50873,51257,206,0,13295831388046927615,2228544139,1730712166,156600,156.6,0.1566,0.0001566,2026-02-09 23:23:50,2026-02-09 23:23:50,
2372164337,32,1,60,FOUND,39113,60649,212,0,1621040838151202878,2289543218,1135401309,217400,217.4,0.2174,0.0002174,2026-02-09 23:23:50,2026-02-09 23:23:50,
2372164337,32,2,60,FOUND,39113,60649,126,0,16733823839465502206,1864423801,474847871,104400,104.4,0.1044,0.0001044,2026-02-09 23:23:50,2026-02-09 23:23:50,
2372164337,32,3,60,FOUND,39113,60649,154,0,9380724004287601174,2003486001,2252627398,110400,110.4,0.1104,0.0001104,2026-02-09 23:23:50,2026-02-09 23:23:50,
3586698211,32,1,60,FOUND,58481,61331,137,0,12624480030119003735,2205126453,74037420,102100,102.1,0.1021,0.0001021,2026-02-09 23:23:50,2026-02-09 23:23:50,
3586698211,32,2,60,FOUND,58481,61331,219,0,13858043409301091274,3265731311,3524359565,161100,161.1,0.1611,0.0001611,2026-02-09 23:23:50,2026-02-09 23:23:50,
3586698211,32,3,60,FOUND,58481,61331,196,0,18355844039588243650,1864966711,312037708,142600,142.6,0.1426,0.0001426,2026-02-09 23:23:50,2026-02-09 23:23:50,
