N,bits_N,status,factors_str,residual,trials_tested,divisions,duration_ns,duration_ms,duration_s,source_file,started_utc,finished_utc
11362150854919,44,FOUND_ALL,2754937 * 4124287,4124287,918312,1,133276300,133.2763,0.1332763,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_044bit.txt,2026-02-17 07:08:44,2026-02-17 07:08:44
11117261796497,44,FOUND_ALL,2972483 * 3740059,3740059,990827,1,146621100,146.6211,0.1466211,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_044bit.txt,2026-02-17 07:08:44,2026-02-17 07:08:44
12176369875333,44,FOUND_ALL,3109913 * 3915341,3915341,1036637,1,150128800,150.1288,0.1501288,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_044bit.txt,2026-02-17 07:08:44,2026-02-17 07:08:44
8819645468191,44,FOUND_ALL,2852503 * 3091897,3091897,950834,1,132608100,132.6081,0.1326081,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_044bit.txt,2026-02-17 07:08:44,2026-02-17 07:08:45
13357103732593,44,FOUND_ALL,3252017 * 4107329,4107329,1084005,1,168440300,168.4403,0.1684403,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_044bit.txt,2026-02-17 07:08:45,2026-02-17 07:08:45
11598973452301,44,FOUND_ALL,2830391 * 4098011,4098011,943463,1,160182600,160.1826,0.1601826,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_044bit.txt,2026-02-17 07:08:45,2026-02-17 07:08:45
13367442470687,44,FOUND_ALL,3257413 * 4103699,4103699,1085804,1,158446000,158.446,0.158446,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_044bit.txt,2026-02-17 07:08:45,2026-02-17 07:08:45
11605371416381,44,FOUND_ALL,2975911 * 3899771,3899771,991970,1,157437600,157.4376,0.1574376,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_044bit.txt,2026-02-17 07:08:45,2026-02-17 07:08:45
9400247940103,44,FOUND_ALL,2933629 * 3204307,3204307,977876,1,146736300,146.7363,0.1467363,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_044bit.txt,2026-02-17 07:08:45,2026-02-17 07:08:45
12580257155857,44,FOUND_ALL,3273397 * 3843181,3843181,1091132,1,173274300,173.2743,0.1732743,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_044bit.txt,2026-02-17 07:08:45,2026-02-17 07:08:46
14415783241949,44,FOUND_ALL,3650533 * 3948953,3948953,1216844,1,167374200,167.3742,0.1673742,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_044bit.txt,2026-02-17 07:08:46,2026-02-17 07:08:46
15763290840049,44,FOUND_ALL,3952103 * 3988583,3988583,1317367,1,193315400,193.3154,0.1933154,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_044bit.txt,2026-02-17 07:08:46,2026-02-17 07:08:46
10161433521839,44,FOUND_ALL,2824823 * 3597193,3597193,941607,1,144429100,144.4291,0.1444291,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_044bit.txt,2026-02-17 07:08:46,2026-02-17 07:08:46
10215117445853,44,FOUND_ALL,3045043 * 3354671,3354671,1015014,1,145589300,145.5893,0.1455893,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_044bit.txt,2026-02-17 07:08:46,2026-02-17 07:08:46
9341064803801,44,FOUND_ALL,2442353 * 3824617,3824617,814117,1,126591900,126.5919,0.1265919,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_044bit.txt,2026-02-17 07:08:46,2026-02-17 07:08:46
8872431580417,44,FOUND_ALL,2245457 * 3951281,3951281,748485,1,107894900,107.8949,0.1078949,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_044bit.txt,2026-02-17 07:08:46,2026-02-17 07:08:46
16122940996961,44,FOUND_ALL,3960419 * 4071019,4071019,1320139,1,204802100,204.8021,0.2048021,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_044bit.txt,2026-02-17 07:08:46,2026-02-17 07:08:47
14363066111507,44,FOUND_ALL,3771979 * 3807833,3807833,1257326,1,190571100,190.5711,0.1905711,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_044bit.txt,2026-02-17 07:08:47,2026-02-17 07:08:47
14270301667147,44,FOUND_ALL,3598667 * 3965441,3965441,1199555,1,179438600,179.4386,0.1794386,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_044bit.txt,2026-02-17 07:08:47,2026-02-17 07:08:47
