N,bits_N,status,factors_str,residual,trials_tested,divisions,duration_ns,duration_ms,duration_s,source_file,started_utc,finished_utc
2358250487,32,FOUND_ALL,40009 * 58943,58943,13336,1,1795300,1.7953,0.0017953,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_032bit.txt,2026-02-17 07:08:43,2026-02-17 07:08:43
3005610617,32,FOUND_ALL,46051 * 65267,65267,15350,1,2333300,2.3333,0.0023333,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_032bit.txt,2026-02-17 07:08:43,2026-02-17 07:08:43
2385801739,32,FOUND_ALL,44647 * 53437,53437,14882,1,2685400,2.6854,0.0026854,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_032bit.txt,2026-02-17 07:08:43,2026-02-17 07:08:43
3115218529,32,FOUND_ALL,53719 * 57991,57991,17906,1,2734200,2.7342,0.0027342,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_032bit.txt,2026-02-17 07:08:43,2026-02-17 07:08:43
3042985381,32,FOUND_ALL,54727 * 55603,55603,18242,1,3119000,3.119,0.003119,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_032bit.txt,2026-02-17 07:08:43,2026-02-17 07:08:43
3404144827,32,FOUND_ALL,58013 * 58679,58679,19337,1,3195400,3.1954,0.0031954,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_032bit.txt,2026-02-17 07:08:43,2026-02-17 07:08:43
2409012691,32,FOUND_ALL,48187 * 49993,49993,16062,1,2179800,2.1798,0.0021798,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_032bit.txt,2026-02-17 07:08:43,2026-02-17 07:08:43
3459615113,32,FOUND_ALL,53899 * 64187,64187,17966,1,3784500,3.7845,0.0037845,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_032bit.txt,2026-02-17 07:08:43,2026-02-17 07:08:43
2737930717,32,FOUND_ALL,45427 * 60271,60271,15142,1,4467200,4.4672,0.0044672,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_032bit.txt,2026-02-17 07:08:43,2026-02-17 07:08:43
2324705827,32,FOUND_ALL,41809 * 55603,55603,13936,1,4092900,4.0929,0.0040929,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_032bit.txt,2026-02-17 07:08:43,2026-02-17 07:08:43
3079306963,32,FOUND_ALL,49169 * 62627,62627,16389,1,2986400,2.9864,0.0029864,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_032bit.txt,2026-02-17 07:08:43,2026-02-17 07:08:43
2683316953,32,FOUND_ALL,42239 * 63527,63527,14079,1,3834500,3.8345,0.0038345,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_032bit.txt,2026-02-17 07:08:43,2026-02-17 07:08:43
2577601501,32,FOUND_ALL,46727 * 55163,55163,15575,1,3142800,3.1428,0.0031428,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_032bit.txt,2026-02-17 07:08:43,2026-02-17 07:08:43
2600761091,32,FOUND_ALL,44263 * 58757,58757,14754,1,2091000,2.091,0.002091,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_032bit.txt,2026-02-17 07:08:43,2026-02-17 07:08:43
