N,bits_N,status,factors_str,residual,trials_tested,divisions,duration_ns,duration_ms,duration_s,source_file,started_utc,finished_utc
12844160378922251347,64,FOUND_ALL,3004395257 * 4275123371,4275123371,1001465085,1,176726321100,176726.3211,176.7263211,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_064bit.txt,2026-02-10 02:00:57,2026-02-10 02:03:54
15240747256297972267,64,FOUND_ALL,3682245761 * 4138981547,4138981547,1227415253,1,222441311600,222441.3116,222.4413116,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_064bit.txt,2026-02-10 02:03:54,2026-02-10 02:07:37
10438846084262560399,64,FOUND_ALL,3004972543 * 3473857393,3473857393,1001657514,1,176790638200,176790.6382,176.7906382,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_064bit.txt,2026-02-10 02:07:37,2026-02-10 02:10:33
11521440925024170787,64,FOUND_ALL,3234760513 * 3561760099,3561760099,1078253504,1,193150144600,193150.1446,193.1501446,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_064bit.txt,2026-02-10 02:10:33,2026-02-10 02:13:46
13449953459363992127,64,FOUND_ALL,3484217791 * 3860250497,3860250497,1161405930,1,209264965800,209264.9658,209.2649658,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_064bit.txt,2026-02-10 02:13:46,2026-02-10 02:17:16
14714367097239462449,64,FOUND_ALL,3439699073 * 4277806513,4277806513,1146566357,1,205732032500,205732.0325,205.7320325,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_064bit.txt,2026-02-10 02:17:16,2026-02-10 02:20:41
9752044655643971699,64,FOUND_ALL,2309843531 * 4221950329,4221950329,769947843,1,129886369200,129886.3692,129.8863692,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_064bit.txt,2026-02-10 02:20:41,2026-02-10 02:22:51
10695333811159308433,64,FOUND_ALL,2573669599 * 4155674767,4155674767,857889866,1,147702446300,147702.4463,147.7024463,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_064bit.txt,2026-02-10 02:22:51,2026-02-10 02:25:19
15694444744621967449,64,FOUND_ALL,3668806579 * 4277806531,4277806531,1222935526,1,224753547500,224753.5475,224.7535475,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_064bit.txt,2026-02-10 02:25:19,2026-02-10 02:29:04
10444245100280614267,64,FOUND_ALL,2432574181 * 4293495007,4293495007,810858060,1,138774281100,138774.2811,138.7742811,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_064bit.txt,2026-02-10 02:29:04,2026-02-10 02:31:23
10935526222967815307,64,FOUND_ALL,2559212423 * 4273004509,4273004509,853070807,1,146896644400,146896.6444,146.8966444,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_064bit.txt,2026-02-10 02:31:23,2026-02-10 02:33:49
12965187875335521253,64,FOUND_ALL,3360010657 * 3858674629,3858674629,1120003552,1,200620633700,200620.6337,200.6206337,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_064bit.txt,2026-02-10 02:33:49,2026-02-10 02:37:10
13200600283687129141,64,FOUND_ALL,3581581337 * 3685690493,3685690493,1193860445,1,215910886900,215910.8869,215.9108869,C:\Users\Verena Gemmel\Documents\Jonathan Schule\Facharbeit\Versuche und Ergebnisse\Experiment Trial Division\Programme\n_values\n_values_064bit.txt,2026-02-10 02:37:10,2026-02-10 02:40:46
