N,bits_N,repeat,timeout_s,status,p_found,q_found,iterations,restarts,seed,x0,c,duration_ns,duration_us,duration_ms,duration_s,started_utc,finished_utc,source_file
53348320901689077161077,76,1,60,FOUND,262179564539,203480088143,180141,0,11894076791294957586,19172409957004590469067,17292819270628741504319,203774300,203774.3,203.7743,0.2037743,2026-02-17 12:06:17,2026-02-17 12:06:17,
53348320901689077161077,76,2,60,FOUND,203480088143,262179564539,292123,0,13711023431384805840,46103762626354801902692,51246465632313302404822,314924300,314924.3,314.9243,0.3149243,2026-02-17 12:06:17,2026-02-17 12:06:18,
53348320901689077161077,76,3,60,FOUND,203480088143,262179564539,262820,0,5809700802788139753,20309654542681075395511,36590199415154508664022,278186200,278186.2,278.1862,0.2781862,2026-02-17 12:06:18,2026-02-17 12:06:18,
59957010025657713614533,76,1,60,FOUND,249536732453,240273283361,331575,0,2234280267992921371,444571220570211471295,9971234395961777557192,346919000,346919.0,346.919,0.346919,2026-02-17 12:06:18,2026-02-17 12:06:18,
59957010025657713614533,76,2,60,FOUND,249536732453,240273283361,572750,0,8995913251059920710,17824893634383501691743,46249162376950080899254,620743500,620743.5,620.7435,0.6207435,2026-02-17 12:06:18,2026-02-17 12:06:19,
59957010025657713614533,76,3,60,FOUND,240273283361,249536732453,234080,0,9521637749008755648,25235694762677614573995,55288166290823880811960,264673500,264673.5,264.6735,0.2646735,2026-02-17 12:06:19,2026-02-17 12:06:19,
59729883188245073659523,76,1,60,FOUND,232203374521,257230900763,118124,0,8093359635486497794,15738189373229565523121,32566691742116623391337,123299600,123299.6,123.2996,0.1232996,2026-02-17 12:06:19,2026-02-17 12:06:19,
59729883188245073659523,76,2,60,FOUND,232203374521,257230900763,212778,0,17205479429579993087,58469674647045614925247,19871307103729568785953,212258900,212258.9,212.2589,0.2122589,2026-02-17 12:06:19,2026-02-17 12:06:20,
59729883188245073659523,76,3,60,FOUND,232203374521,257230900763,89445,0,16854252979462243757,33331752112101543345965,52442527622173613160673,91900800,91900.8,91.9008,0.0919008,2026-02-17 12:06:20,2026-02-17 12:06:20,
62943039627436677857009,76,1,60,FOUND,246850040257,254984927537,243503,0,16342837512024142344,19650369075098464970748,61535337014311140125425,250672300,250672.3,250.6723,0.2506723,2026-02-17 12:06:20,2026-02-17 12:06:20,
62943039627436677857009,76,2,60,FOUND,254984927537,246850040257,351045,0,13301599456314220915,51864574495055487273165,565938803188908510181,404496100,404496.1,404.4961,0.4044961,2026-02-17 12:06:20,2026-02-17 12:06:20,
