N,bits_N,repeat,timeout_s,status,p_found,q_found,iterations,restarts,seed,x0,c,duration_ns,duration_us,duration_ms,duration_s,started_utc,finished_utc,source_file
927711615830805754424567786209,100,1,60,FOUND,998225977383359,929360322061151,12816316,0,15194605324329474191,372793637352467318766819353138,486681162724061125159362923576,16704136400,16704136.4,16704.1364,16.7041364,2026-02-17 12:37:35,2026-02-17 12:37:52,
927711615830805754424567786209,100,2,60,TIMEOUT,0,0,48981555,0,2582282740579988961,905031149652226619329257781756,761135320569303127666218367442,60000000900,60000000.9,60000.0009,60.0000009,2026-02-17 12:37:52,2026-02-17 12:38:52,
927711615830805754424567786209,100,3,60,FOUND,929360322061151,998225977383359,24813700,0,8719178780586641449,461367030296741708156452742534,594423170320238563793923841670,31220678000,31220678.0,31220.678,31.220678,2026-02-17 12:38:52,2026-02-17 12:39:23,
1054712678515258087640489273833,100,1,60,FOUND,1001970781878907,1052638158307819,12831666,0,17517653376536191225,333807888131104349668842920516,540364534860082030077274618772,16374416600,16374416.6,16374.4166,16.3744166,2026-02-17 12:39:23,2026-02-17 12:39:40,
1054712678515258087640489273833,100,2,60,FOUND,1052638158307819,1001970781878907,25297873,0,9674333073417550856,743847188108057700613309919094,98113272643179306910618493857,32876509000,32876509.0,32876.509,32.876509,2026-02-17 12:39:40,2026-02-17 12:40:12,
1054712678515258087640489273833,100,3,60,FOUND,1052638158307819,1001970781878907,32621240,0,12548795108469927221,342840722944817016053250903428,953050328246919106339852924155,42659282700,42659282.7,42659.2827,42.6592827,2026-02-17 12:40:12,2026-02-17 12:40:55,
977544335539736260248849656119,100,1,60,FOUND,1029792125345749,949263750887131,34817430,0,17458778057979991926,225079049691490649970609656604,856777523197298059498911801683,42406396000,42406396.0,42406.396,42.406396,2026-02-17 12:40:55,2026-02-17 12:41:38,
977544335539736260248849656119,100,2,60,FOUND,949263750887131,1029792125345749,14168669,0,8645735819277333808,272226549813876786656016206626,19501132477252444026828688356,17266032000,17266032.0,17266.032,17.266032,2026-02-17 12:41:38,2026-02-17 12:41:55,
977544335539736260248849656119,100,3,60,FOUND,949263750887131,1029792125345749,21306421,0,1125210611584837792,308474690388664289279954502551,501520748151515136821578388178,25877086000,25877086.0,25877.086,25.877086,2026-02-17 12:41:55,2026-02-17 12:42:21,
776738921691206089049369455417,100,1,60,FOUND,766499665694407,1013358461138431,22095774,0,17256841184894702982,651418738611040184916890607648,693125337019146034593723004058,25585395400,25585395.4,25585.3954,25.5853954,2026-02-17 12:42:21,2026-02-17 12:42:46,
