N,bits_N,repeat,timeout_s,status,p_found,q_found,iterations,restarts,seed,x0,c,duration_ns,duration_us,duration_ms,duration_s,started_utc,finished_utc,source_file
45533062387,36,2,60,FOUND,257947,176521,270,0,11275749295648016634,40705343014,45439684475,192900,192.9,0.1929,0.0001929,2026-02-17 12:05:54,2026-02-17 12:05:54,
45533062387,36,3,60,FOUND,257947,176521,312,0,18236655450281527966,32334948143,24217268094,218600,218.6,0.2186,0.0002186,2026-02-17 12:05:54,2026-02-17 12:05:54,
49168126753,36,1,60,FOUND,251833,195241,749,0,16984978333843838266,26270325912,5631018671,514400,514.4,0.5144,0.0005144,2026-02-17 12:05:54,2026-02-17 12:05:54,
49168126753,36,2,60,FOUND,195241,251833,264,0,5579188731803425781,45995857130,11835486934,200400,200.4,0.2004,0.0002004,2026-02-17 12:05:54,2026-02-17 12:05:54,
49168126753,36,3,60,FOUND,251833,195241,127,0,1435893536830657875,36551294056,20885188048,89000,89.0,0.089,8.9e-05,2026-02-17 12:05:54,2026-02-17 12:05:54,
41548640897,36,1,60,FOUND,195581,212437,192,0,9420749144357182543,21694579402,8925900194,128500,128.5,0.1285,0.0001285,2026-02-17 12:05:54,2026-02-17 12:05:54,
41548640897,36,2,60,FOUND,195581,212437,470,0,17174781054477520115,132047232,17755360819,307900,307.9,0.3079,0.0003079,2026-02-17 12:05:54,2026-02-17 12:05:54,
41548640897,36,3,60,FOUND,195581,212437,132,0,13219474842279868352,3611797519,4746942828,90300,90.3,0.0903,9.03e-05,2026-02-17 12:05:54,2026-02-17 12:05:54,
53801680069,36,1,60,FOUND,229499,234431,346,0,5976622051311618890,53473819070,34927934614,231200,231.2,0.2312,0.0002312,2026-02-17 12:05:54,2026-02-17 12:05:54,
53801680069,36,2,60,FOUND,229499,234431,403,0,8952190427748812252,36429981997,44134529222,266800,266.8,0.2668,0.0002668,2026-02-17 12:05:54,2026-02-17 12:05:54,
53801680069,36,3,60,FOUND,229499,234431,228,0,14335796876928042411,24472120753,27913873102,153000,153.0,0.153,0.000153,2026-02-17 12:05:54,2026-02-17 12:05:54,
61293108193,36,1,60,FOUND,237619,257947,415,0,8096468128472819779,48982675125,22514479190,280600,280.6,0.2806,0.0002806,2026-02-17 12:05:54,2026-02-17 12:05:54,
61293108193,36,2,60,FOUND,257947,237619,242,0,15645127169004737177,20536444094,27841508099,170500,170.5,0.1705,0.0001705,2026-02-17 12:05:54,2026-02-17 12:05:54,
61293108193,36,3,60,FOUND,237619,257947,450,0,10100924706041561979,33823464190,15395065235,302400,302.4,0.3024,0.0003024,2026-02-17 12:05:54,2026-02-17 12:05:54,
55349737853,36,1,60,FOUND,215279,257107,340,0,18121541442109548763,4436858355,31054296091,234700,234.7,0.2347,0.0002347,2026-02-17 12:05:54,2026-02-17 12:05:54,
55349737853,36,2,60,FOUND,257107,215279,671,1,6967639486504234601,18493461532,29223194513,462500,462.5,0.4625,0.0004625,2026-02-17 12:05:54,2026-02-17 12:05:54,
55349737853,36,3,60,FOUND,215279,257107,105,0,17673180385726507167,2402520372,16968446330,74700,74.7,0.0747,7.47e-05,2026-02-17 12:05:54,2026-02-17 12:05:54,
