N,bits_N,repeat,timeout_s,status,p_found,q_found,iterations,restarts,seed,x0,c,duration_ns,duration_us,duration_ms,duration_s,started_utc,finished_utc,source_file
13454387222814681157595461,84,1,60,FOUND,4083760296479,3294607480859,412851,0,17281603500944010125,2344313935058278016403090,3448341549164909336971394,453889800,453889.8,453.8898,0.4538898,2026-02-17 12:07:40,2026-02-17 12:07:40,
13454387222814681157595461,84,2,60,FOUND,3294607480859,4083760296479,2478708,0,10017522081708853514,1720205682677775191599638,2273610915416380542609851,2686090300,2686090.3,2686.0903,2.6860903,2026-02-17 12:07:40,2026-02-17 12:07:43,
13454387222814681157595461,84,3,60,FOUND,3294607480859,4083760296479,1291985,0,7817058702000095301,6083006126422229778340427,5330027217920706294807193,1480487200,1480487.2,1480.4872,1.4804872,2026-02-17 12:07:43,2026-02-17 12:07:44,
15311618558175459005778497,84,1,60,FOUND,4270921148731,3585085751987,827006,0,16793153322695414983,8395716662087837042314792,13056708653966044330685865,928924100,928924.1,928.9241,0.9289241,2026-02-17 12:07:44,2026-02-17 12:07:45,
15311618558175459005778497,84,2,60,FOUND,4270921148731,3585085751987,1626570,0,7691312681376063319,4031901125072214251082507,9652434909864671162829933,1707987800,1707987.8,1707.9878,1.7079878,2026-02-17 12:07:45,2026-02-17 12:07:47,
15311618558175459005778497,84,3,60,FOUND,3585085751987,4270921148731,1537682,0,11965917602526366519,9880724763302061959219152,14639242388988023181212032,1636531100,1636531.1,1636.5311,1.6365311,2026-02-17 12:07:47,2026-02-17 12:07:49,
16350978633204211742323241,84,1,60,FOUND,3986458972787,4101629728243,897202,0,3398589166473157627,12098627779420045671647196,16302153388371458515079471,962601000,962601.0,962.601,0.962601,2026-02-17 12:07:49,2026-02-17 12:07:50,
16350978633204211742323241,84,2,60,FOUND,3986458972787,4101629728243,1528408,0,3733014914170405881,6407396520620483652558692,10518869025175221541199195,1669181600,1669181.6,1669.1816,1.6691816,2026-02-17 12:07:50,2026-02-17 12:07:51,
16350978633204211742323241,84,3,60,FOUND,4101629728243,3986458972787,1739790,0,6179168300583976228,3094931464678137478292677,531947257129153020419673,1908788100,1908788.1,1908.7881,1.9087881,2026-02-17 12:07:51,2026-02-17 12:07:53,
10283794478777950522974097,84,1,60,FOUND,2601360476899,3953236996603,1700443,0,4539417685046035957,6215236908005074324304029,8029547580195513269092247,1848436600,1848436.6,1848.4366,1.8484366,2026-02-17 12:07:53,2026-02-17 12:07:55,
10283794478777950522974097,84,2,60,FOUND,2601360476899,3953236996603,1520351,0,6336098111826611792,1621866590949531493595310,8289944281160722082853556,1649057400,1649057.4,1649.0574,1.6490574,2026-02-17 12:07:55,2026-02-17 12:07:57,
10283794478777950522974097,84,3,60,FOUND,2601360476899,3953236996603,780150,0,13602827489184346314,2149171251489979904401209,6613507874962475972660525,855211300,855211.3,855.2113,0.8552113,2026-02-17 12:07:57,2026-02-17 12:07:58,
10712701096467914799857549,84,1,60,FOUND,3123078252661,3430173767609,864607,0,13741627178454877958,7048856373852784879080269,9965627499737764163645289,934003500,934003.5,934.0035,0.9340035,2026-02-17 12:07:58,2026-02-17 12:07:58,
10712701096467914799857549,84,2,60,FOUND,3123078252661,3430173767609,1623457,0,15417348797450080787,4383567313836754593136565,2235896954566156232519994,1747957600,1747957.6,1747.9576,1.7479576,2026-02-17 12:07:58,2026-02-17 12:08:00,
10712701096467914799857549,84,3,60,FOUND,3430173767609,3123078252661,1345279,0,12328102578457161004,364580932864279278507511,7922673475366486976286636,1482252100,1482252.1,1482.2521,1.4822521,2026-02-17 12:08:00,2026-02-17 12:08:02,
15512612781969077550303571,84,1,60,FOUND,4233579552481,3664183603891,2055963,0,6629458007604608056,47628535801807435134623,6528139129677693318469451,2157151100,2157151.1,2157.1511,2.1571511,2026-02-17 12:08:02,2026-02-17 12:08:04,
15512612781969077550303571,84,2,60,FOUND,4233579552481,3664183603891,971598,0,1226674260793280560,9615868402302490204936270,8690077192046445264945313,994864000,994864.0,994.864,0.994864,2026-02-17 12:08:04,2026-02-17 12:08:05,
15512612781969077550303571,84,3,60,FOUND,3664183603891,4233579552481,508608,0,3071454466154826024,13760464854300994290146592,6652019228686962437491257,504930700,504930.7,504.9307,0.5049307,2026-02-17 12:08:05,2026-02-17 12:08:05,
