N,bits_N,repeat,timeout_s,status,p_found,q_found,iterations,restarts,seed,x0,c,duration_ns,duration_us,duration_ms,duration_s,started_utc,finished_utc,source_file
2279,12,3,60,FOUND,43,53,6,0,3768345666998449311,101,326,4700,4.7,0.0047,4.7e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2419,12,1,60,FOUND,41,59,6,0,2272561945274775856,1998,472,4700,4.7,0.0047,4.7e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2419,12,2,60,FOUND,59,41,4,0,8883010511802273023,330,320,3400,3.4,0.0034,3.4e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2419,12,3,60,FOUND,41,59,4,0,1201188977379411247,272,1324,3100,3.1,0.0031,3.1e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2491,12,1,60,FOUND,53,47,4,0,16330667563516408774,510,299,3200,3.2,0.0032,3.2e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2491,12,2,60,FOUND,53,47,7,0,4927536421276380673,971,2256,5200,5.2,0.0052,5.2e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2491,12,3,60,FOUND,53,47,5,0,12774052106607107978,1655,1660,3900,3.9,0.0039,3.9e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2501,12,1,60,FOUND,61,41,6,0,10631838144323876637,1233,903,4600,4.6,0.0046,4.6e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2501,12,2,60,FOUND,41,61,4,0,3538108631617264483,1790,737,3400,3.4,0.0034,3.4e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2501,12,3,60,FOUND,41,61,8,0,14587380435614766395,426,566,6500,6.5,0.0065,6.5e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2537,12,1,60,FOUND,59,43,1,0,15917314392215668509,1719,1580,1200,1.2,0.0012,1.2e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2537,12,2,60,FOUND,43,59,7,1,8962661765177948858,1780,1766,7200,7.2,0.0072,7.2e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2537,12,3,60,FOUND,43,59,7,0,5321985288518928434,962,2255,5400,5.4,0.0054,5.4e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2623,12,1,60,FOUND,61,43,4,0,13314192378798775705,170,1563,3200,3.2,0.0032,3.2e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2623,12,2,60,FOUND,43,61,9,0,6084921092096872450,1472,1581,6600,6.6,0.0066,6.6e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2623,12,3,60,FOUND,61,43,5,0,8507052395838305104,746,883,3700,3.7,0.0037,3.7e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2773,12,1,60,FOUND,59,47,6,0,12208309776386439158,881,326,4800,4.8,0.0048,4.8e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2773,12,2,60,FOUND,59,47,1,0,1079372433224725278,890,1268,1000,1.0,0.001,1e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2773,12,3,60,FOUND,47,59,6,0,501473655954250803,1002,255,4800,4.8,0.0048,4.8e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2809,12,1,60,FOUND,53,53,1,0,3949654287405015346,1892,2484,1100,1.1,0.0011,1.1e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2809,12,2,60,FOUND,53,53,5,0,14841383655223073295,2513,1867,4000,4.0,0.004,4e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2809,12,3,60,FOUND,53,53,10,0,569096123179881983,81,812,7500,7.5,0.0075,7.5e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2867,12,1,60,FOUND,47,61,18,1,7533135848720438296,639,393,14800,14.8,0.0148,1.48e-05,2026-02-17 12:05:54,2026-02-17 12:05:54,
2867,12,2,60,FOUND,61,47,12,0,9593537840058834551,2571,27,9400,9.4,0.0094,9.4e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2867,12,3,60,FOUND,61,47,2,0,17953437489671600130,1269,2551,1700,1.7,0.0017,1.7e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
3127,12,1,60,FOUND,53,59,3,0,18352827300004849239,1775,1806,2400,2.4,0.0024,2.4e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
3127,12,2,60,FOUND,59,53,3,0,12172576247581960994,13,794,2700,2.7,0.0027,2.7e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
3127,12,3,60,FOUND,59,53,3,0,12630388501374777487,2193,2248,2600,2.6,0.0026,2.6e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
3233,12,1,60,FOUND,53,61,5,0,10928702639446257855,382,1138,3800,3.8,0.0038,3.8e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
3233,12,2,60,FOUND,61,53,10,1,11720126498577066776,3171,2619,8700,8.7,0.0087,8.7e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
3233,12,3,60,FOUND,61,53,4,0,10748643138999544199,3026,113,3200,3.2,0.0032,3.2e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
3481,12,1,60,FOUND,59,59,2,0,1691403575272047755,2742,1898,2900,2.9,0.0029,2.9e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
3481,12,2,60,FOUND,59,59,7,1,16853242271696596777,1584,3414,6600,6.6,0.0066,6.6e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
3481,12,3,60,FOUND,59,59,8,0,15775547047647382843,412,1074,6100,6.1,0.0061,6.1e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
3599,12,1,60,FOUND,59,61,6,0,10231243037822594731,3109,1351,6000,6.0,0.006,6e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
3599,12,2,60,FOUND,61,59,18,1,2411217798825900365,3003,557,14400,14.4,0.0144,1.44e-05,2026-02-17 12:05:54,2026-02-17 12:05:54,
3599,12,3,60,FOUND,61,59,1,0,495941027196172178,2576,2108,1000,1.0,0.001,1e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
3721,12,1,60,FOUND,61,61,8,0,1917480391141636342,2167,1806,6100,6.1,0.0061,6.1e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
3721,12,2,60,FOUND,61,61,8,0,4596018896045842861,3461,2878,6200,6.2,0.0062,6.2e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
3721,12,3,60,FOUND,61,61,15,1,12960851018895183591,611,3055,12300,12.3,0.0123,1.23e-05,2026-02-17 12:05:54,2026-02-17 12:05:54,
2173,12,1,60,FOUND,41,53,4,0,4695046534552491817,937,1726,3100,3.1,0.0031,3.1e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2173,12,2,60,FOUND,53,41,3,0,2881440731830775189,1391,1745,2500,2.5,0.0025,2.5e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2173,12,3,60,FOUND,41,53,4,0,10671655223325294199,1078,375,3200,3.2,0.0032,3.2e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2183,12,1,60,FOUND,37,59,3,0,7094976121260394736,1171,51,2600,2.6,0.0026,2.6e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2183,12,2,60,FOUND,59,37,1,0,1119444365958032744,1288,1975,1000,1.0,0.001,1e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2183,12,3,60,FOUND,59,37,10,0,4994550009689014723,14,1745,7500,7.5,0.0075,7.5e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2209,12,1,60,FOUND,47,47,6,0,432809906782146079,1028,133,4700,4.7,0.0047,4.7e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2209,12,2,60,FOUND,47,47,12,0,13667667435766239850,866,1378,8800,8.8,0.0088,8.8e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2209,12,3,60,FOUND,47,47,9,0,6406920619581246574,1635,1365,6400,6.4,0.0064,6.4e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2257,12,1,60,FOUND,61,37,6,0,3988169987202606727,2154,2067,4500,4.5,0.0045,4.5e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2257,12,2,60,FOUND,37,61,4,0,8703310327430453326,10,1134,3200,3.2,0.0032,3.2e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2257,12,3,60,FOUND,37,61,9,0,14418359336986672576,1544,2107,7000,7.0,0.007,7e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2279,12,1,60,FOUND,43,53,6,0,1463715951826599011,1493,794,4600,4.6,0.0046,4.6e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2279,12,2,60,FOUND,53,43,5,0,14198023662987080687,2220,1367,3700,3.7,0.0037,3.7e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2279,12,3,60,FOUND,43,53,6,0,3768345666998449311,101,326,4600,4.6,0.0046,4.6e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2419,12,1,60,FOUND,41,59,6,0,2272561945274775856,1998,472,4500,4.5,0.0045,4.5e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2419,12,2,60,FOUND,59,41,4,0,8883010511802273023,330,320,4200,4.2,0.0042,4.2e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2419,12,3,60,FOUND,41,59,4,0,1201188977379411247,272,1324,3100,3.1,0.0031,3.1e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2491,12,1,60,FOUND,53,47,4,0,16330667563516408774,510,299,3100,3.1,0.0031,3.1e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2491,12,2,60,FOUND,53,47,7,0,4927536421276380673,971,2256,5300,5.3,0.0053,5.3e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
2491,12,3,60,FOUND,53,47,5,0,12774052106607107978,1655,1660,4100,4.1,0.0041,4.1e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
