N,bits_N,repeat,timeout_s,status,p_found,q_found,iterations,restarts,seed,x0,c,duration_ns,duration_us,duration_ms,duration_s,started_utc,finished_utc,source_file
3575505929,32,1,60,FOUND,58741,60869,159,0,17631552195168232401,2173843577,1141569076,115400,115.4,0.1154,0.0001154,2026-02-17 12:05:54,2026-02-17 12:05:54,
3575505929,32,2,60,FOUND,60869,58741,325,0,814559249356921833,541733696,984980893,219000,219.0,0.219,0.000219,2026-02-17 12:05:54,2026-02-17 12:05:54,
3575505929,32,3,60,FOUND,58741,60869,124,0,11742155694200748559,2310722876,2539033736,86900,86.9,0.0869,8.69e-05,2026-02-17 12:05:54,2026-02-17 12:05:54,
3553724561,32,1,60,FOUND,61091,58171,134,0,18088392891100696484,466854084,1859748594,93300,93.3,0.0933,9.33e-05,2026-02-17 12:05:54,2026-02-17 12:05:54,
3553724561,32,2,60,FOUND,58171,61091,210,0,17714897227727823451,2449084769,1262948549,146700,146.7,0.1467,0.0001467,2026-02-17 12:05:54,2026-02-17 12:05:54,
3553724561,32,3,60,FOUND,58171,61091,212,0,4327693757477349396,2690429995,2901990914,147000,147.0,0.147,0.000147,2026-02-17 12:05:54,2026-02-17 12:05:54,
2607597361,32,1,60,FOUND,51257,50873,57,0,14080657544336957482,540092220,538519099,41600,41.6,0.0416,4.16e-05,2026-02-17 12:05:54,2026-02-17 12:05:54,
2607597361,32,2,60,FOUND,51257,50873,80,0,17930832914594979951,2471072105,510381202,54700,54.7,0.0547,5.47e-05,2026-02-17 12:05:54,2026-02-17 12:05:54,
2607597361,32,3,60,FOUND,50873,51257,151,0,7009383172905876565,2604673062,1032637052,103000,103.0,0.103,0.000103,2026-02-17 12:05:54,2026-02-17 12:05:54,
2372164337,32,1,60,FOUND,39113,60649,223,0,16630093355542260510,2296063023,1627645497,149600,149.6,0.1496,0.0001496,2026-02-17 12:05:54,2026-02-17 12:05:54,
2372164337,32,2,60,FOUND,39113,60649,110,0,16106480472709777805,2182808816,1052660773,75200,75.2,0.0752,7.52e-05,2026-02-17 12:05:54,2026-02-17 12:05:54,
2372164337,32,3,60,FOUND,60649,39113,132,0,11571164137128051992,2256478386,1861943028,90100,90.1,0.0901,9.01e-05,2026-02-17 12:05:54,2026-02-17 12:05:54,
3586698211,32,1,60,FOUND,61331,58481,112,0,15497357865645568678,1906163115,3566024029,80200,80.2,0.0802,8.02e-05,2026-02-17 12:05:54,2026-02-17 12:05:54,
3586698211,32,2,60,FOUND,61331,58481,9,0,377775594407997944,1198223626,109565595,7200,7.2,0.0072,7.2e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
3586698211,32,3,60,FOUND,58481,61331,75,0,10061739158422605197,2659688966,1548802565,53500,53.5,0.0535,5.35e-05,2026-02-17 12:05:54,2026-02-17 12:05:54,
