N,bits_N,repeat,timeout_s,status,p_found,q_found,iterations,restarts,seed,x0,c,duration_ns,duration_us,duration_ms,duration_s,started_utc,finished_utc,source_file
11298868314832329571,64,1,60,FOUND,3266589829,3458918599,41256,0,8065983641967312587,4204574903667173179,2944308773608877325,42649000,42649.0,42.649,0.042649,2026-02-17 12:05:56,2026-02-17 12:05:56,
11298868314832329571,64,2,60,FOUND,3266589829,3458918599,23200,0,9398161793835152793,7374662805675003034,8198194110541351803,22608700,22608.7,22.6087,0.0226087,2026-02-17 12:05:56,2026-02-17 12:05:56,
11298868314832329571,64,3,60,FOUND,3266589829,3458918599,61022,0,6596687464711856131,4733853261702511721,3264060890643613057,61157200,61157.2,61.1572,0.0611572,2026-02-17 12:05:56,2026-02-17 12:05:56,
10442340804070385579,64,1,60,FOUND,2828490407,3691842397,11090,0,3705212539872415988,3799151952918383895,6602334723408106016,11465700,11465.7,11.4657,0.0114657,2026-02-17 12:05:56,2026-02-17 12:05:56,
10442340804070385579,64,2,60,FOUND,3691842397,2828490407,10360,0,5013416628884292426,6528329189224868666,2064164752405456125,9778700,9778.7,9.7787,0.0097787,2026-02-17 12:05:56,2026-02-17 12:05:56,
10442340804070385579,64,3,60,FOUND,3691842397,2828490407,24968,0,7063303273367894234,8684234945449126614,7394438301027960473,30106200,30106.2,30.1062,0.0301062,2026-02-17 12:05:56,2026-02-17 12:05:56,
13318254525341089843,64,1,60,FOUND,3198223969,4164265747,49824,0,4107391122619713271,1539713850195880354,6920280885428830550,52834500,52834.5,52.8345,0.0528345,2026-02-17 12:05:56,2026-02-17 12:05:56,
13318254525341089843,64,2,60,FOUND,3198223969,4164265747,25150,0,5348650297479281511,5272773462962066367,7815760248876961568,25202300,25202.3,25.2023,0.0252023,2026-02-17 12:05:56,2026-02-17 12:05:56,
13318254525341089843,64,3,60,FOUND,3198223969,4164265747,34404,0,10004080215155276034,12702786430706149329,12675711673389932308,34306800,34306.8,34.3068,0.0343068,2026-02-17 12:05:56,2026-02-17 12:05:57,
9225136234046815613,64,1,60,FOUND,2497512727,3693729419,24427,0,8085300065848249823,4061023379762170949,1711088433439603005,26595600,26595.6,26.5956,0.0265956,2026-02-17 12:05:57,2026-02-17 12:05:57,
9225136234046815613,64,2,60,FOUND,2497512727,3693729419,21286,0,2891737478312521298,66986633229036976,5402305162115622193,20246000,20246.0,20.246,0.020246,2026-02-17 12:05:57,2026-02-17 12:05:57,
9225136234046815613,64,3,60,FOUND,2497512727,3693729419,19284,0,207030524623555857,8133217639742790606,262921226609312246,19350500,19350.5,19.3505,0.0193505,2026-02-17 12:05:57,2026-02-17 12:05:57,
9993158972817680731,64,1,60,FOUND,2405829347,4153727273,77648,0,13647542700824493694,1261710252581424052,4869958669159436301,78272100,78272.1,78.2721,0.0782721,2026-02-17 12:05:57,2026-02-17 12:05:57,
9993158972817680731,64,2,60,FOUND,4153727273,2405829347,83905,0,3201919161058087914,5559873083756517253,3371522623301841317,85206700,85206.7,85.2067,0.0852067,2026-02-17 12:05:57,2026-02-17 12:05:57,
9993158972817680731,64,3,60,FOUND,2405829347,4153727273,22763,0,6640950766077602113,3574679708491283373,905338919876257354,23341000,23341.0,23.341,0.023341,2026-02-17 12:05:57,2026-02-17 12:05:57,
11553733256986796077,64,1,60,FOUND,2840983571,4066807487,69915,0,2469805659216135976,1223572642116727411,7624271736131732548,70945100,70945.1,70.9451,0.0709451,2026-02-17 12:05:57,2026-02-17 12:05:57,
11553733256986796077,64,2,60,FOUND,4066807487,2840983571,27756,0,18108179102108684783,8490856690809455387,6813956944109146084,26144400,26144.4,26.1444,0.0261444,2026-02-17 12:05:57,2026-02-17 12:05:57,
11553733256986796077,64,3,60,FOUND,4066807487,2840983571,60998,0,15350286633204726396,2542943193358246002,5006268020069418515,59788600,59788.6,59.7886,0.0597886,2026-02-17 12:05:57,2026-02-17 12:05:57,
10068708482618095327,64,1,60,FOUND,2874619357,3502623211,65375,0,15554457164853036171,6478544743042831113,5782517592760320586,64274600,64274.6,64.2746,0.0642746,2026-02-17 12:05:57,2026-02-17 12:05:57,
10068708482618095327,64,2,60,FOUND,2874619357,3502623211,94095,0,2512849741612776694,2279715326925405259,4224751790345904020,93970600,93970.6,93.9706,0.0939706,2026-02-17 12:05:57,2026-02-17 12:05:57,
10068708482618095327,64,3,60,FOUND,3502623211,2874619357,21248,0,14077172975813709083,6098894826402778013,8426107681210997842,25141700,25141.7,25.1417,0.0251417,2026-02-17 12:05:57,2026-02-17 12:05:57,
10977442933088209373,64,1,60,FOUND,3259360201,3367974773,51562,0,2205375148578413577,1231257742509875400,7113619558799233591,53608400,53608.4,53.6084,0.0536084,2026-02-17 12:05:57,2026-02-17 12:05:57,
10977442933088209373,64,2,60,FOUND,3367974773,3259360201,37622,0,3685207820885579059,3798958928629871206,7758248337924439660,37989800,37989.8,37.9898,0.0379898,2026-02-17 12:05:57,2026-02-17 12:05:57,
10977442933088209373,64,3,60,FOUND,3259360201,3367974773,50778,0,17249444295445229019,10827562743823275446,9757350829101904689,52018100,52018.1,52.0181,0.0520181,2026-02-17 12:05:57,2026-02-17 12:05:57,
9930400506476051401,64,1,60,FOUND,4258211273,2332059137,37141,0,8528871608544034535,7855226968939027728,6215081625262130214,36087400,36087.4,36.0874,0.0360874,2026-02-17 12:05:57,2026-02-17 12:05:57,
9930400506476051401,64,2,60,FOUND,2332059137,4258211273,33750,0,4514388793012571538,1070209648985741054,1070384784678901189,31040800,31040.8,31.0408,0.0310408,2026-02-17 12:05:57,2026-02-17 12:05:57,
9930400506476051401,64,3,60,FOUND,2332059137,4258211273,25146,0,2424909663787834967,2651710107639269956,2832688309033673407,23754800,23754.8,23.7548,0.0237548,2026-02-17 12:05:57,2026-02-17 12:05:57,
9390955197638304083,64,1,60,FOUND,2253098389,4168018247,13002,0,18218420636248343574,4761628175611075817,9123862829897285915,12509600,12509.6,12.5096,0.0125096,2026-02-17 12:05:57,2026-02-17 12:05:57,
9390955197638304083,64,2,60,FOUND,2253098389,4168018247,12002,0,14419320350341142508,4894359761193820232,1801861062266847488,15733200,15733.2,15.7332,0.0157332,2026-02-17 12:05:57,2026-02-17 12:05:57,
9390955197638304083,64,3,60,FOUND,2253098389,4168018247,34982,0,6848422015560853364,5237519305509139498,2853437349222807951,34349600,34349.6,34.3496,0.0343496,2026-02-17 12:05:57,2026-02-17 12:05:57,
13683879160672906447,64,1,60,FOUND,4136818967,3307826441,107080,0,11379358048159316379,1108951644056483683,5816495129298968725,99464700,99464.7,99.4647,0.0994647,2026-02-17 12:05:57,2026-02-17 12:05:57,
13683879160672906447,64,2,60,FOUND,4136818967,3307826441,41694,0,1199596301592539566,4451898777443296592,3718671078014054635,40706400,40706.4,40.7064,0.0407064,2026-02-17 12:05:57,2026-02-17 12:05:58,
13683879160672906447,64,3,60,FOUND,3307826441,4136818967,19812,0,6849942802077385970,3061760255009922253,8961383296019670681,24442500,24442.5,24.4425,0.0244425,2026-02-17 12:05:58,2026-02-17 12:05:58,
14898173718526602773,64,1,60,FOUND,4008171623,3716950051,108942,0,3508282762365395377,14007204404242259710,10698741755534708485,104819600,104819.6,104.8196,0.1048196,2026-02-17 12:05:58,2026-02-17 12:05:58,
14898173718526602773,64,2,60,FOUND,3716950051,4008171623,7096,0,5040817117590657316,10690815969738945930,10465247127248863667,7432500,7432.5,7.4325,0.0074325,2026-02-17 12:05:58,2026-02-17 12:05:58,
14898173718526602773,64,3,60,FOUND,4008171623,3716950051,47238,0,14553106813557465622,6903193984283014745,13221198524660036703,49392900,49392.9,49.3929,0.0493929,2026-02-17 12:05:58,2026-02-17 12:05:58,
12844160378922251347,64,1,60,FOUND,4275123371,3004395257,100554,0,7331968760888999405,4379890833534210778,9397284873068511193,96224100,96224.1,96.2241,0.0962241,2026-02-17 12:05:58,2026-02-17 12:05:58,
12844160378922251347,64,2,60,FOUND,3004395257,4275123371,40978,0,9388511585746774233,4849924229365428106,4537883405506754131,38741400,38741.4,38.7414,0.0387414,2026-02-17 12:05:58,2026-02-17 12:05:58,
12844160378922251347,64,3,60,FOUND,3004395257,4275123371,44652,0,7578925651670451227,10882026415183544868,8716101391940780882,40667500,40667.5,40.6675,0.0406675,2026-02-17 12:05:58,2026-02-17 12:05:58,
15240747256297972267,64,1,60,FOUND,4138981547,3682245761,65466,0,6522525952127996069,3723644158630167488,122686776942227346,62392100,62392.1,62.3921,0.0623921,2026-02-17 12:05:58,2026-02-17 12:05:58,
15240747256297972267,64,2,60,FOUND,4138981547,3682245761,43765,0,1557174241925732433,1181721490703211372,10089432867143476865,43870900,43870.9,43.8709,0.0438709,2026-02-17 12:05:58,2026-02-17 12:05:58,
15240747256297972267,64,3,60,FOUND,4138981547,3682245761,39261,0,5107405489923042109,14872266377911404132,5788549300615943571,36832700,36832.7,36.8327,0.0368327,2026-02-17 12:05:58,2026-02-17 12:05:58,
10438846084262560399,64,1,60,FOUND,3473857393,3004972543,43134,0,5512072142036855423,4181858580373532776,5483331612391390654,44516300,44516.3,44.5163,0.0445163,2026-02-17 12:05:58,2026-02-17 12:05:58,
10438846084262560399,64,2,60,FOUND,3004972543,3473857393,57528,0,12713705773231254459,9428586768246463521,10126089892505144736,58731400,58731.4,58.7314,0.0587314,2026-02-17 12:05:58,2026-02-17 12:05:58,
10438846084262560399,64,3,60,FOUND,3004972543,3473857393,26361,0,646865281796930667,6523952289039547157,2669414679452383084,24052900,24052.9,24.0529,0.0240529,2026-02-17 12:05:58,2026-02-17 12:05:58,
11521440925024170787,64,1,60,FOUND,3234760513,3561760099,18456,0,12898364794066283015,608963820452092799,7196336988269192982,18659100,18659.1,18.6591,0.0186591,2026-02-17 12:05:58,2026-02-17 12:05:58,
11521440925024170787,64,2,60,FOUND,3234760513,3561760099,44265,0,4462549486852752756,9826413140629733902,3985411135090341813,43428400,43428.4,43.4284,0.0434284,2026-02-17 12:05:58,2026-02-17 12:05:58,
11521440925024170787,64,3,60,FOUND,3561760099,3234760513,55913,0,3388374599480877799,6345624237525729124,2795900535791117570,64869500,64869.5,64.8695,0.0648695,2026-02-17 12:05:58,2026-02-17 12:05:58,
13449953459363992127,64,1,60,FOUND,3860250497,3484217791,26500,0,595780609372865043,6351753653663915526,6098066260197018820,25689800,25689.8,25.6898,0.0256898,2026-02-17 12:05:58,2026-02-17 12:05:58,
13449953459363992127,64,2,60,FOUND,3860250497,3484217791,54757,0,18039345313697765060,4514491655431240396,5546282252908642361,54673700,54673.7,54.6737,0.0546737,2026-02-17 12:05:58,2026-02-17 12:05:58,
13449953459363992127,64,3,60,FOUND,3860250497,3484217791,41193,0,17806782072256838695,7262333136264400236,5614922071620729189,42071700,42071.7,42.0717,0.0420717,2026-02-17 12:05:58,2026-02-17 12:05:58,
14714367097239462449,64,1,60,FOUND,3439699073,4277806513,32537,0,9454548666584470646,2589225398931265933,10554277062692520394,35409200,35409.2,35.4092,0.0354092,2026-02-17 12:05:58,2026-02-17 12:05:58,
