N,bits_N,repeat,timeout_s,status,p_found,q_found,iterations,restarts,seed,x0,c,duration_ns,duration_us,duration_ms,duration_s,started_utc,finished_utc,source_file
9291229,24,1,60,FOUND,3463,2683,35,0,14662947457919426471,8946117,5999185,18600,18.6,0.0186,1.86e-05,2026-02-17 12:05:54,2026-02-17 12:05:54,
9291229,24,2,60,FOUND,2683,3463,46,0,9761106298998659536,2483908,4131288,21900,21.9,0.0219,2.19e-05,2026-02-17 12:05:54,2026-02-17 12:05:54,
9291229,24,3,60,FOUND,3463,2683,12,0,4419983778240340782,2442778,1654299,6400,6.4,0.0064,6.4e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
13803431,24,1,60,FOUND,3907,3533,31,0,1209884793994077626,6275029,10246740,15000,15.0,0.015,1.5e-05,2026-02-17 12:05:54,2026-02-17 12:05:54,
13803431,24,2,60,FOUND,3533,3907,70,0,4196209018656846159,10305548,6006292,32200,32.2,0.0322,3.22e-05,2026-02-17 12:05:54,2026-02-17 12:05:54,
13803431,24,3,60,FOUND,3533,3907,56,0,257367492094355725,4327087,9593270,26300,26.3,0.0263,2.63e-05,2026-02-17 12:05:54,2026-02-17 12:05:54,
14837939,24,1,60,FOUND,4073,3643,41,0,9353513021574141227,189536,13832497,19300,19.3,0.0193,1.93e-05,2026-02-17 12:05:54,2026-02-17 12:05:54,
14837939,24,2,60,FOUND,4073,3643,12,0,14034261595603584404,5801326,3810798,6200,6.2,0.0062,6.2e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
14837939,24,3,60,FOUND,4073,3643,47,0,12314298068121621138,142460,2443817,21900,21.9,0.0219,2.19e-05,2026-02-17 12:05:54,2026-02-17 12:05:54,
15374237,24,1,60,FOUND,3919,3923,42,0,10683035349208215245,6378284,5267818,20100,20.1,0.0201,2.01e-05,2026-02-17 12:05:54,2026-02-17 12:05:54,
15374237,24,2,60,FOUND,3919,3923,35,0,12029266265792734066,1406465,3364778,16900,16.9,0.0169,1.69e-05,2026-02-17 12:05:54,2026-02-17 12:05:54,
15374237,24,3,60,FOUND,3923,3919,43,0,2533134704452527718,2969041,14737427,19700,19.7,0.0197,1.97e-05,2026-02-17 12:05:54,2026-02-17 12:05:54,
10538659,24,1,60,FOUND,2617,4027,21,0,16143946227912066685,3807658,909989,10600,10.6,0.0106,1.06e-05,2026-02-17 12:05:54,2026-02-17 12:05:54,
10538659,24,2,60,FOUND,4027,2617,27,0,18119860448844601033,9436571,5936010,13200,13.2,0.0132,1.32e-05,2026-02-17 12:05:54,2026-02-17 12:05:54,
10538659,24,3,60,FOUND,4027,2617,30,0,13586758527053819508,5967088,5584822,13900,13.9,0.0139,1.39e-05,2026-02-17 12:05:54,2026-02-17 12:05:54,
9232739,24,1,60,FOUND,2897,3187,10,0,7269591541630769005,1444043,7531904,6500,6.5,0.0065,6.5e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
9232739,24,2,60,FOUND,3187,2897,8,0,10610761920537379414,4769044,6520111,4100,4.1,0.0041,4.1e-06,2026-02-17 12:05:54,2026-02-17 12:05:54,
9232739,24,3,60,FOUND,3187,2897,55,0,4249155085645744293,2481855,3763818,25400,25.4,0.0254,2.54e-05,2026-02-17 12:05:54,2026-02-17 12:05:54,
11755811,24,1,60,FOUND,3067,3833,59,0,967988287628204131,1093145,5763497,36100,36.1,0.0361,3.61e-05,2026-02-17 12:05:54,2026-02-17 12:05:54,
