N,bits_N,repeat,timeout_s,status,p_found,q_found,iterations,restarts,seed,x0,c,duration_ns,duration_us,duration_ms,duration_s,started_utc,finished_utc,source_file
4129206685116204925864948231,92,1,60,FOUND,63143046034319,65394480381449,2122197,0,16818462261488502826,1533632976907158746494293317,2278739212567272054820679729,2599267300,2599267.3,2599.2673,2.5992673,2026-02-17 12:13:23,2026-02-17 12:13:26,
4129206685116204925864948231,92,2,60,FOUND,63143046034319,65394480381449,4056564,0,344046515346860927,627567392393300597848687103,3529474655996788195416178237,4946633300,4946633.3,4946.6333,4.9466333,2026-02-17 12:13:26,2026-02-17 12:13:31,
4129206685116204925864948231,92,3,60,FOUND,63143046034319,65394480381449,5626061,0,17542534077056568697,2002667914095560489315693949,883872605351996539469881394,6897530100,6897530.1,6897.5301,6.8975301,2026-02-17 12:13:31,2026-02-17 12:13:38,
3389090694927368457234271951,92,1,60,FOUND,55243007309317,61348772632003,4984678,0,8922525267179033001,3239599039943032884736089941,10035564916835488293845458,6210215600,6210215.6,6210.2156,6.2102156,2026-02-17 12:13:38,2026-02-17 12:13:44,
3389090694927368457234271951,92,2,60,FOUND,55243007309317,61348772632003,5081671,0,1704328271592079824,179527259603404857643941039,473795064274280944294518450,6270333200,6270333.2,6270.3332,6.2703332,2026-02-17 12:13:44,2026-02-17 12:13:50,
3389090694927368457234271951,92,3,60,FOUND,61348772632003,55243007309317,2559355,0,1914415904188918131,830693760030831555722489278,265810618299012599453853799,3195446700,3195446.7,3195.4467,3.1954467,2026-02-17 12:13:50,2026-02-17 12:13:54,
3035820630219347510376049537,92,1,60,FOUND,45737330954933,66375115618589,4116651,0,450532342017648061,2062754503858285326600748964,371484524780053411828193720,5006472800,5006472.8,5006.4728,5.0064728,2026-02-17 12:13:54,2026-02-17 12:13:59,
3035820630219347510376049537,92,2,60,FOUND,66375115618589,45737330954933,4138065,0,486596680193714606,443543495439560455839876102,1870825148207619534393405663,5001715200,5001715.2,5001.7152,5.0017152,2026-02-17 12:13:59,2026-02-17 12:14:04,
3035820630219347510376049537,92,3,60,FOUND,66375115618589,45737330954933,6649664,0,6966799317280890526,1567346010444969232890935982,1626006299324197126888664608,8101219100,8101219.1,8101.2191,8.1012191,2026-02-17 12:14:04,2026-02-17 12:14:12,
2777703952069602424278159961,92,1,60,FOUND,62345898410177,44553114525593,4206733,0,16665301642696517986,419855306087796551565459796,1221211692571174472914647638,5174763200,5174763.2,5174.7632,5.1747632,2026-02-17 12:14:12,2026-02-17 12:14:17,
